Facility ID,Owner Name,Facility Name,Street Address,City,Zip,County,Tank Id,Installed,Material,Compartments,Tank Status,Regulated,Closed,Capacity,Substance
1000910,ELKEM METALS COMPANY LIMITED PARTNERSHIP ,ELKEM METALS COMPANY,RT 60 E PO BOX 158,ALLOY,25002,Fayette,-1,1975-02-13,Steel,1,Permanently Out of Service,Yes,1989-12-10,1000.0,Gasoline
1000944,"GO-MART, INC.",GO MART STORE #028,US RT 60,ALLOY,25002,Fayette,1,1983-05-04,Fiberglass Reinforced Plastic,1,Currently In Use,Yes,,10000.0,Gasoline
1000944,"GO-MART, INC.",GO MART STORE #028,US RT 60,ALLOY,25002,Fayette,2,1983-05-04,Fiberglass Reinforced Plastic,1,Currently In Use,Yes,,10000.0,Gasoline
1000944,"GO-MART, INC.",GO MART STORE #028,US RT 60,ALLOY,25002,Fayette,3,1983-05-04,Fiberglass Reinforced Plastic,1,Currently In Use,Yes,,10000.0,Gasoline
1000944,"GO-MART, INC.",GO MART STORE #028,US RT 60,ALLOY,25002,Fayette,4,1983-05-04,Fiberglass Reinforced Plastic,1,Currently In Use,Yes,,12000.0,Gasoline
1006967,"WV ALLOYS MANUFACTURING, LLC",WVA MANUFACTURING LLC,RT 60 E PO BOX 158,ALLOY,25002,Fayette,1,1990-05-08,Fiberglass Reinforced Plastic,1,Currently In Use,Yes,,4000.0,Gasoline
900850,QUAKER STATE CORP,OLD BIG MOSES SHOP,STAR RT 18 INDIAN CK RD,ALMA,26320,Doddridge,-1,1947-01-01,Epoxy Coated Steel,1,Permanently Out of Service,Yes,1989-12-05,4000.0,Gasoline
4805516,QUAKER STATE CORP,QUAKER STATE CORPORATION,RT 23,ALMA,26320,Tyler,-2,1982-01-01,Epoxy Coated Steel,1,Permanently Out of Service,Yes,1990-11-27,1800.0,Gasoline
4805516,QUAKER STATE CORP,QUAKER STATE CORPORATION,RT 23,ALMA,26320,Tyler,-1,1943-05-08,Steel,1,Permanently Out of Service,Yes,1989-12-05,4000.0,Gasoline
4805520,"UNDERWOOD, NAOMI JEAN",UNDERWOOD'S GROCERY,HC 69 BOX 29 RT 18,ALMA,26320,Tyler,-2,1986-05-01,Steel,1,Permanently Out of Service,Yes,1993-12-21,1000.0,Gasoline
4805520,"UNDERWOOD, NAOMI JEAN",UNDERWOOD'S GROCERY,HC 69 BOX 29 RT 18,ALMA,26320,Tyler,-1,1986-05-01,Steel,1,Permanently Out of Service,Yes,1993-12-21,1000.0,Gasoline
4807534,"HEADLEY, DONNA",THOMAS WAGNER PROPERTY,8003 MIDDLE ISLAND ROAD,ALMA,26320,Tyler,1,1986-04-01,Steel,1,Temporarily Out of Service,Yes,,2000.0,Gasoline
4807534,"HEADLEY, DONNA",THOMAS WAGNER PROPERTY,8003 MIDDLE ISLAND ROAD,ALMA,26320,Tyler,2,1980-01-01,Steel,1,Temporarily Out of Service,Yes,,1000.0,Gasoline
4807615,"DAVIS, JOHN",Blue Marathon,48 Indian Creek Road,ALMA,26320,Tyler,1,1999-04-01,Composite (Fiberglass/polyurethane-coated),2,Currently In Use,Yes,,20000.0,Gasoline
4807615,"DAVIS, JOHN",Blue Marathon,48 Indian Creek Road,ALMA,26320,Tyler,2,1999-04-01,Composite (Fiberglass/polyurethane-coated),2,Currently In Use,Yes,,8000.0,Diesel
4809865,ANTERO MIDSTREAM LLC,Monroe Compressor Station,1602 Conaway Run Road,Alma,26320,Tyler,1,2014-11-01,Composite (Steel w/FRP or Epoxy Coating),1,Currently In Use,No,,1000.0,Used Oil
4809865,ANTERO MIDSTREAM LLC,Monroe Compressor Station,1602 Conaway Run Road,Alma,26320,Tyler,2,2014-11-01,Composite (Steel w/FRP or Epoxy Coating),1,Currently In Use,No,,1000.0,Used Oil
4910266,UNCERTAIN/UNKNOWN,FORMER COUNTRY STORE,BLACKTOP RD AT COMMUNITY CTR,ALTON,00000N/A,Upshur,-1,,Steel,1,Permanently Out of Service,Yes,2009-10-06,500.0,Gasoline
2102677,DRAKE'S QUAKER STATE SERVICE,ROBERT BAKER (*SJ/REG93/CAP),US RT 33 & 119,ALUM BRIDGE,26321,Lewis,-2,1966-05-06,Steel,1,Permanently Out of Service,Yes,,2000.0,Gasoline
2102677,DRAKE'S QUAKER STATE SERVICE,ROBERT BAKER (*SJ/REG93/CAP),US RT 33 & 119,ALUM BRIDGE,26321,Lewis,-1,1966-05-06,Steel,1,Permanently Out of Service,Yes,,2000.0,Gasoline
2102698,LEWIS COUNTY BOARD OF EDUCATION,ALUM BRIDGE SCHOOL/AUBREY DAVISS,RT 1 BOX 451,ALUM BRIDGE,26321,Lewis,-1,1983-05-08,Steel,1,Permanently Out of Service,Yes,1992-10-02,1000.0,Gasoline
2102706,BILLY & ROSE INC,BILLY & ROSE INC,RT 33 W ALUM FRK RUN,ALUM BRIDGE,26321,Lewis,1,1981-04-27,Steel,1,Permanently Out of Service,Yes,,2000.0,Gasoline
2102706,BILLY & ROSE INC,BILLY & ROSE INC,RT 33 W ALUM FRK RUN,ALUM BRIDGE,26321,Lewis,2,1977-04-27,Steel,1,Permanently Out of Service,Yes,,2000.0,Gasoline
2002192,"WILLIAMS, ERIC",HESS GARAGE,CHILDRESS RD,ALUM CREEK,25003,Kanawha,-5,1974-04-08,Steel,1,Permanently Out of Service,Yes,2004-02-18,3000.0,Gasoline
2002192,"WILLIAMS, ERIC",HESS GARAGE,CHILDRESS RD,ALUM CREEK,25003,Kanawha,-4,1974-04-08,Steel,1,Permanently Out of Service,Yes,2004-02-18,2000.0,Gasoline
2002192,"WILLIAMS, ERIC",HESS GARAGE,CHILDRESS RD,ALUM CREEK,25003,Kanawha,-3,1974-04-08,Steel,1,Permanently Out of Service,Yes,2004-02-18,500.0,Used Oil
2002192,"WILLIAMS, ERIC",HESS GARAGE,CHILDRESS RD,ALUM CREEK,25003,Kanawha,-2,1974-04-08,Steel,1,Permanently Out of Service,Yes,2004-02-18,4000.0,Gasoline
2002192,"WILLIAMS, ERIC",HESS GARAGE,CHILDRESS RD,ALUM CREEK,25003,Kanawha,-1,,Not Listed,1,Permanently Out of Service,Yes,1985-09-15,111.0,Not Listed
2006371,ANDERSON EQUIPMENT COMPANY,ANDERSON EQUIPMENT CO,RT 119S CORRIDOR G,ALUM CREEK,25003,Kanawha,-2,1987-06-01,Steel,1,Permanently Out of Service,Yes,1998-12-23,550.0,Used Oil
2006371,ANDERSON EQUIPMENT COMPANY,ANDERSON EQUIPMENT CO,RT 119S CORRIDOR G,ALUM CREEK,25003,Kanawha,-1,1987-06-01,Steel,1,Permanently Out of Service,Yes,1998-12-23,2000.0,Diesel
2006459,"RUNYAN, JERRY",ALUM CREEK ALIGNMENT,1401 CHILDRESS ROAD,ALUM CREEK,25003,Kanawha,-3,1963-03-19,Steel,1,Permanently Out of Service,Yes,1990-11-21,6000.0,Gasoline
2006459,"RUNYAN, JERRY",ALUM CREEK ALIGNMENT,1401 CHILDRESS ROAD,ALUM CREEK,25003,Kanawha,-2,1963-03-19,Steel,1,Permanently Out of Service,Yes,1990-11-21,2000.0,Gasoline
2006459,"RUNYAN, JERRY",ALUM CREEK ALIGNMENT,1401 CHILDRESS ROAD,ALUM CREEK,25003,Kanawha,-1,1963-03-19,Steel,1,Permanently Out of Service,Yes,1990-11-21,6000.0,Empty
2006459,"RUNYAN, JERRY",ALUM CREEK ALIGNMENT,1401 CHILDRESS ROAD,ALUM CREEK,25003,Kanawha,1,1990-12-01,Steel,1,Currently In Use,Yes,,4000.0,Gasoline
2006459,"RUNYAN, JERRY",ALUM CREEK ALIGNMENT,1401 CHILDRESS ROAD,ALUM CREEK,25003,Kanawha,2,1990-12-01,Steel,1,Currently In Use,Yes,,4000.0,Gasoline
2006459,"RUNYAN, JERRY",ALUM CREEK ALIGNMENT,1401 CHILDRESS ROAD,ALUM CREEK,25003,Kanawha,3,1990-12-01,Steel,1,Currently In Use,Yes,,3000.0,Gasoline
2006606,WV DIVISION OF HIGHWAYS,CORRIDOR G SEC 3 01821,RT 119,ALUM CREEK,25003,Kanawha,-2,1979-01-28,Steel,1,Permanently Out of Service,Yes,1999-09-13,6000.0,Gasoline
2006606,WV DIVISION OF HIGHWAYS,CORRIDOR G SEC 3 01821,RT 119,ALUM CREEK,25003,Kanawha,-1,1988-01-28,Steel,1,Permanently Out of Service,Yes,1999-09-13,6000.0,Diesel
2007732,BELL ATLANTIC NETWORK SERVICES,ALUM CREEK CO 41149,RT 8,ALUM CREEK,25003,Kanawha,-1,1986-01-23,UnKnown,1,Permanently Out of Service,Yes,1994-10-25,500.0,Diesel
2202767,"H. E. CURRY, INC.",ALUM CREEK EXXON,ST RT 214 PO BOX 108,ALUM CREEK,25003,Lincoln,-4,1971-05-06,Steel,1,Permanently Out of Service,Yes,1992-02-12,4000.0,Gasoline
2202767,"H. E. CURRY, INC.",ALUM CREEK EXXON,ST RT 214 PO BOX 108,ALUM CREEK,25003,Lincoln,-3,1971-05-06,Steel,1,Permanently Out of Service,Yes,1992-02-12,4000.0,Gasoline
2202767,"H. E. CURRY, INC.",ALUM CREEK EXXON,ST RT 214 PO BOX 108,ALUM CREEK,25003,Lincoln,-2,1980-05-05,Steel,1,Permanently Out of Service,Yes,1992-02-12,4000.0,Gasoline
2202767,"H. E. CURRY, INC.",ALUM CREEK EXXON,ST RT 214 PO BOX 108,ALUM CREEK,25003,Lincoln,-1,1976-05-05,Steel,1,Permanently Out of Service,Yes,1992-02-12,6000.0,Gasoline
2202783,"LITTLE GENERAL STORE, INC.",LITTLE GENERAL STORE - ALUM CREEK,RT 1 BOX 165K RT 214,ALUM CREEK,25003,Lincoln,-5,1983-05-02,Steel,1,Permanently Out of Service,Yes,1992-02-03,2000.0,Kerosene
2202783,"LITTLE GENERAL STORE, INC.",LITTLE GENERAL STORE - ALUM CREEK,RT 1 BOX 165K RT 214,ALUM CREEK,25003,Lincoln,-4,1983-05-02,Steel,1,Permanently Out of Service,Yes,1992-02-03,3000.0,Diesel
2202783,"LITTLE GENERAL STORE, INC.",LITTLE GENERAL STORE - ALUM CREEK,RT 1 BOX 165K RT 214,ALUM CREEK,25003,Lincoln,-3,1983-05-02,Steel,1,Permanently Out of Service,Yes,1992-02-03,4000.0,Gasoline
2202783,"LITTLE GENERAL STORE, INC.",LITTLE GENERAL STORE - ALUM CREEK,RT 1 BOX 165K RT 214,ALUM CREEK,25003,Lincoln,-2,1983-05-02,Steel,1,Permanently Out of Service,Yes,1992-02-03,4000.0,Gasoline
2202783,"LITTLE GENERAL STORE, INC.",LITTLE GENERAL STORE - ALUM CREEK,RT 1 BOX 165K RT 214,ALUM CREEK,25003,Lincoln,-1,1983-05-02,Steel,1,Permanently Out of Service,Yes,1992-02-03,4000.0,Gasoline
2202783,"LITTLE GENERAL STORE, INC.",LITTLE GENERAL STORE - ALUM CREEK,RT 1 BOX 165K RT 214,ALUM CREEK,25003,Lincoln,1,1992-01-05,Steel,1,Currently In Use,Yes,,8000.0,Gasoline
2202783,"LITTLE GENERAL STORE, INC.",LITTLE GENERAL STORE - ALUM CREEK,RT 1 BOX 165K RT 214,ALUM CREEK,25003,Lincoln,2,1992-01-05,Steel,1,Currently In Use,Yes,,6000.0,Gasoline
2202783,"LITTLE GENERAL STORE, INC.",LITTLE GENERAL STORE - ALUM CREEK,RT 1 BOX 165K RT 214,ALUM CREEK,25003,Lincoln,3,1992-01-05,Steel,1,Currently In Use,Yes,,6000.0,Gasoline
2202783,"LITTLE GENERAL STORE, INC.",LITTLE GENERAL STORE - ALUM CREEK,RT 1 BOX 165K RT 214,ALUM CREEK,25003,Lincoln,4,1992-01-05,Steel,2,Currently In Use,Yes,,6000.0,"Diesel
Kerosene"
2202789,"WRIGHT, BILL K",RIVER EXXON,RT 214 CORRIDER G,ALUM CREEK,25003,Lincoln,-4,1986-10-01,Steel,1,Permanently Out of Service,Yes,2002-11-08,3000.0,Diesel
2202789,"WRIGHT, BILL K",RIVER EXXON,RT 214 CORRIDER G,ALUM CREEK,25003,Lincoln,-3,1986-10-01,Steel,1,Permanently Out of Service,Yes,2002-11-08,4000.0,Gasoline
2202789,"WRIGHT, BILL K",RIVER EXXON,RT 214 CORRIDER G,ALUM CREEK,25003,Lincoln,-2,1986-10-01,Steel,1,Permanently Out of Service,Yes,2002-11-08,4000.0,Gasoline
2202789,"WRIGHT, BILL K",RIVER EXXON,RT 214 CORRIDER G,ALUM CREEK,25003,Lincoln,-1,1986-10-01,Steel,1,Permanently Out of Service,Yes,2002-11-08,4000.0,Gasoline
2208064,"S J B FOODS, INC.",SUPER SAVE MARKET,RT 214,ALUM CREEK,25003,Lincoln,-2,,Steel,1,Permanently Out of Service,Yes,1992-02-08,3000.0,Gasoline
2208064,"S J B FOODS, INC.",SUPER SAVE MARKET,RT 214,ALUM CREEK,25003,Lincoln,-1,,Steel,1,Permanently Out of Service,Yes,1992-02-08,3000.0,Gasoline
2208804,"ALDAMEN, AHMAD",784 Little Coal River Rd Inc,784 Little Coal River Rd,ALUM CREEK,25003,Lincoln,1,1994-01-01,Composite,1,Currently In Use,Yes,,8000.0,Diesel
2208804,"ALDAMEN, AHMAD",784 Little Coal River Rd Inc,784 Little Coal River Rd,ALUM CREEK,25003,Lincoln,2,1994-01-01,Composite,1,Currently In Use,Yes,,10000.0,Gasoline
2208804,"ALDAMEN, AHMAD",784 Little Coal River Rd Inc,784 Little Coal River Rd,ALUM CREEK,25003,Lincoln,3,1994-01-01,Composite,1,Currently In Use,Yes,,8000.0,Gasoline
2208804,"ALDAMEN, AHMAD",784 Little Coal River Rd Inc,784 Little Coal River Rd,ALUM CREEK,25003,Lincoln,4,1994-01-01,Composite,1,Currently In Use,Yes,,8000.0,Gasoline
2209540,"PATEL, VISHALKUMAR",Alum Creek Quick Stop,392 MIDWAY RD,ALUM CREEK,25003,Lincoln,1,1995-12-01,Composite,2,Currently In Use,Yes,,16000.0,Gasoline
2210447,UNCERTAIN/UNKNOWN,CORNER MART,RT 214 S AND LITTLE COAL RIVER RD,ALUM CREEK,25003,Lincoln,1,,Steel,1,Abandoned,Yes,,111.0,Gasoline
2210447,UNCERTAIN/UNKNOWN,CORNER MART,RT 214 S AND LITTLE COAL RIVER RD,ALUM CREEK,25003,Lincoln,2,,Steel,1,Abandoned,Yes,,111.0,Gasoline
2210447,UNCERTAIN/UNKNOWN,CORNER MART,RT 214 S AND LITTLE COAL RIVER RD,ALUM CREEK,25003,Lincoln,3,,Steel,1,Abandoned,Yes,,111.0,Gasoline
1301153,"AT&T COMMUNICATIONS, INC.",ANTHONY L251900,RT 92,ALVON,24914,Greenbrier,-1,1968-04-15,Steel,1,Permanently Out of Service,Yes,1991-10-31,2000.0,Diesel
4806346,PENNZOIL PRODUCTS CO,PENNZOIL PRODUCTS CO,LSR 13,ALVY,26322,Tyler,-1,1987-06-01,Steel,1,Permanently Out of Service,Yes,1993-06-02,1000.0,Gasoline
4104890,BUTCH'S GROCERY 3,BUTCH'S GROCERY #3,GENERAL DELIVERY RT 1 PAUL A FITZWATER,AMEAGLE,25004,Raleigh,-1,1974-04-14,Steel,1,Permanently Out of Service,Yes,1996-12-04,1000.0,Kerosene
4105038,RALEIGH-BOONE SERVICE COMPANY,LITO'S EXXON,RT 1,AMEAGLE,25004,Raleigh,-2,1972-01-01,Steel,1,Permanently Out of Service,Yes,1997-09-25,2000.0,Gasoline
4105038,RALEIGH-BOONE SERVICE COMPANY,LITO'S EXXON,RT 1,AMEAGLE,25004,Raleigh,-1,1972-01-01,Steel,1,Permanently Out of Service,Yes,1997-09-25,2000.0,Gasoline
4108382,UNCERTAIN/UNKNOWN,AMEAGLE GIRDER # 1 BRIDGE,CLEAR CRK RD,AMEAGLE,25004,Raleigh,-3,,Steel,1,Permanently Out of Service,Yes,1995-09-01,2000.0,Gasoline
4108382,UNCERTAIN/UNKNOWN,AMEAGLE GIRDER # 1 BRIDGE,CLEAR CRK RD,AMEAGLE,25004,Raleigh,-2,,Steel,1,Permanently Out of Service,Yes,1995-09-01,2000.0,Gasoline
4108382,UNCERTAIN/UNKNOWN,AMEAGLE GIRDER # 1 BRIDGE,CLEAR CRK RD,AMEAGLE,25004,Raleigh,-1,,Steel,1,Permanently Out of Service,Yes,1995-09-01,12000.0,Used Oil
4108403,B & M OIL COMPANY,BUTCH'S GROCERY #3,RT 1,AMEAGLE,25004,Raleigh,-2,1974-04-14,Steel,1,Permanently Out of Service,Yes,1996-11-01,2000.0,Gasoline
4108403,B & M OIL COMPANY,BUTCH'S GROCERY #3,RT 1,AMEAGLE,25004,Raleigh,-1,1974-04-14,Steel,1,Permanently Out of Service,Yes,1996-11-01,2000.0,Gasoline
2302849,"BAILEY, DOROTHY",DOROTHY BAILEY,PO BOX 129,AMHERSTDALE,25607,Logan,1,1975-11-09,Steel,1,Permanently Out of Service,Yes,1987-05-03,2000.0,Diesel
2302849,"BAILEY, DOROTHY",DOROTHY BAILEY,PO BOX 129,AMHERSTDALE,25607,Logan,2,1975-11-09,Steel,1,Permanently Out of Service,Yes,1987-05-03,2000.0,Gasoline
2302849,"BAILEY, DOROTHY",DOROTHY BAILEY,PO BOX 129,AMHERSTDALE,25607,Logan,3,1976-11-08,Steel,1,Permanently Out of Service,Yes,1987-05-03,2000.0,Gasoline
2302930,UNCERTAIN/UNKNOWN,MOSLEY'S UNION 76,RT 99,AMHERSTDALE,25607,Logan,-3,1980-05-05,Steel,1,Permanently Out of Service,Yes,1980-01-01,2000.0,Diesel
2302930,UNCERTAIN/UNKNOWN,MOSLEY'S UNION 76,RT 99,AMHERSTDALE,25607,Logan,-2,1980-05-05,Steel,1,Permanently Out of Service,Yes,1980-01-01,2000.0,Gasoline
2302930,UNCERTAIN/UNKNOWN,MOSLEY'S UNION 76,RT 99,AMHERSTDALE,25607,Logan,-1,1980-05-05,Steel,1,Permanently Out of Service,Yes,1980-01-01,2000.0,Gasoline
2302931,UNCERTAIN/UNKNOWN,GRIMMETT'S UNION 76,RT 99,AMHERSTDALE,25607,Logan,1,1972-05-05,Steel,1,Permanently Out of Service,Yes,,2000.0,Gasoline
2302931,UNCERTAIN/UNKNOWN,GRIMMETT'S UNION 76,RT 99,AMHERSTDALE,25607,Logan,2,1972-05-05,Steel,1,Permanently Out of Service,Yes,,2000.0,Gasoline
2302961,"LITTLE GENERAL STORE, INC.",LITTLE GENERAL # 4055,COUNTY 16,AMHERSTDALE,25607,Logan,-3,1976-05-05,Steel,1,Permanently Out of Service,Yes,1993-07-23,3000.0,Gasoline
2302961,"LITTLE GENERAL STORE, INC.",LITTLE GENERAL # 4055,COUNTY 16,AMHERSTDALE,25607,Logan,-2,1976-05-05,Steel,1,Permanently Out of Service,Yes,2000-03-16,6000.0,Gasoline
2302961,"LITTLE GENERAL STORE, INC.",LITTLE GENERAL # 4055,COUNTY 16,AMHERSTDALE,25607,Logan,-1,1976-05-05,Steel,1,Permanently Out of Service,Yes,2000-03-16,6000.0,Gasoline
2302961,"LITTLE GENERAL STORE, INC.",LITTLE GENERAL # 4055,COUNTY 16,AMHERSTDALE,25607,Logan,4,1998-10-01,Composite,2,Currently In Use,Yes,,12000.0,Gasoline
2308813,"HOOSIER, CAROL",C & D CARRYOUT,ROBINETTE AVE RT 99,AMHERSTDALE,25607,Logan,-3,,Steel,1,Permanently Out of Service,Yes,1998-03-10,2000.0,Gasoline
2308813,"HOOSIER, CAROL",C & D CARRYOUT,ROBINETTE AVE RT 99,AMHERSTDALE,25607,Logan,-2,1983-09-01,Steel,1,Permanently Out of Service,Yes,1998-03-10,2000.0,Gasoline
2308813,"HOOSIER, CAROL",C & D CARRYOUT,ROBINETTE AVE RT 99,AMHERSTDALE,25607,Logan,-1,1983-09-01,Steel,1,Permanently Out of Service,Yes,1998-03-10,2000.0,Gasoline
2309618,UNCERTAIN/UNKNOWN,GUYAN TRANSFER AND SANITATION/NO,PO BOX 89,AMHERSTDALE,25607,Logan,-2,,Steel,1,Permanently Out of Service,Yes,1996-09-01,111.0,Gasoline
2309618,UNCERTAIN/UNKNOWN,GUYAN TRANSFER AND SANITATION/NO,PO BOX 89,AMHERSTDALE,25607,Logan,-1,,Steel,1,Permanently Out of Service,Yes,1996-09-01,111.0,Gasoline
2310591,UNKNOWN,TOLER'S GROCERY,PROCTOR BOTTOM RD,AMHERSTDALE,25607,Logan,1,,Steel,1,Abandoned,Yes,,111.0,Unknown
2310591,UNKNOWN,TOLER'S GROCERY,PROCTOR BOTTOM RD,AMHERSTDALE,25607,Logan,2,,Steel,1,Abandoned,Yes,,111.0,Unknown
2310591,UNKNOWN,TOLER'S GROCERY,PROCTOR BOTTOM RD,AMHERSTDALE,25607,Logan,3,,Steel,1,Abandoned,Yes,,111.0,Unknown
2310591,UNKNOWN,TOLER'S GROCERY,PROCTOR BOTTOM RD,AMHERSTDALE,25607,Logan,4,,Steel,1,Abandoned,Yes,,111.0,Unknown
4108352,RALEIGH COUNTY COMMISSION,FORMER WANNA STOP INC,6205 TAMS HIGHWAY,AMIGO,25811,Raleigh,1,1993-10-01,Steel,1,Permanently Out of Service,Yes,2016-09-15,2000.0,Gasoline
4108352,RALEIGH COUNTY COMMISSION,FORMER WANNA STOP INC,6205 TAMS HIGHWAY,AMIGO,25811,Raleigh,2,1993-10-01,Steel,1,Permanently Out of Service,Yes,2016-09-15,6000.0,Gasoline
4405312,"WOODFORD DEVELOPMENT CO., LLC",Par Mar Store #199,3442 AMMA RD,AMMA,25005,Roane,-4,1976-04-14,Steel,1,Permanently Out of Service,Yes,1993-12-03,3000.0,Diesel
4405312,"WOODFORD DEVELOPMENT CO., LLC",Par Mar Store #199,3442 AMMA RD,AMMA,25005,Roane,-3,1976-04-14,Steel,1,Permanently Out of Service,Yes,1993-12-03,4000.0,Gasoline
4405312,"WOODFORD DEVELOPMENT CO., LLC",Par Mar Store #199,3442 AMMA RD,AMMA,25005,Roane,-2,1976-04-14,Steel,1,Permanently Out of Service,Yes,1993-12-03,4000.0,Gasoline
4405312,"WOODFORD DEVELOPMENT CO., LLC",Par Mar Store #199,3442 AMMA RD,AMMA,25005,Roane,-1,1976-04-14,Steel,1,Permanently Out of Service,Yes,1993-12-03,8000.0,Gasoline
4405312,"WOODFORD DEVELOPMENT CO., LLC",Par Mar Store #199,3442 AMMA RD,AMMA,25005,Roane,5,1993-10-18,Composite,1,Currently In Use,Yes,,10000.0,Gasoline
4405312,"WOODFORD DEVELOPMENT CO., LLC",Par Mar Store #199,3442 AMMA RD,AMMA,25005,Roane,6,1993-10-18,Composite,2,Currently In Use,Yes,,10000.0,"Gasoline
Premium Unleaded"
4405312,"WOODFORD DEVELOPMENT CO., LLC",Par Mar Store #199,3442 AMMA RD,AMMA,25005,Roane,7,1993-10-18,Composite,1,Currently In Use,Yes,,8000.0,Diesel
4405349,WV DIVISION OF HIGHWAYS,I-79 SECTION 6 MAINT HQ 01741,RT 4 BOX 391 3134 AMMA RD,AMMA,25005,Roane,-2,1979-05-08,Steel,1,Permanently Out of Service,Yes,1992-09-21,6000.0,Gasoline
4405349,WV DIVISION OF HIGHWAYS,I-79 SECTION 6 MAINT HQ 01741,RT 4 BOX 391 3134 AMMA RD,AMMA,25005,Roane,-1,1978-05-07,Steel,1,Permanently Out of Service,Yes,1992-09-21,3000.0,Diesel
4405349,WV DIVISION OF HIGHWAYS,I-79 SECTION 6 MAINT HQ 01741,RT 4 BOX 391 3134 AMMA RD,AMMA,25005,Roane,1,1992-10-01,Composite,1,Permanently Out of Service,Yes,2014-05-06,4000.0,Gasoline
4405349,WV DIVISION OF HIGHWAYS,I-79 SECTION 6 MAINT HQ 01741,RT 4 BOX 391 3134 AMMA RD,AMMA,25005,Roane,2,1992-10-01,Composite,1,Permanently Out of Service,Yes,2014-05-06,4000.0,Diesel
2403023,CONSOLIDATION COAL COMPANY,CONSOLIDATION COAL COMPANY,WV CO RT 9/6 PO BOX 14,AMONATE,24601,McDowell,-6,1978-05-05,Steel,1,Permanently Out of Service,Yes,1992-09-10,4000.0,Diesel
2403023,CONSOLIDATION COAL COMPANY,CONSOLIDATION COAL COMPANY,WV CO RT 9/6 PO BOX 14,AMONATE,24601,McDowell,-5,1978-05-05,Steel,1,Permanently Out of Service,Yes,1992-12-16,5000.0,Diesel
2403023,CONSOLIDATION COAL COMPANY,CONSOLIDATION COAL COMPANY,WV CO RT 9/6 PO BOX 14,AMONATE,24601,McDowell,-4,1978-05-05,Steel,1,Permanently Out of Service,Yes,1992-12-16,4000.0,Diesel
2403023,CONSOLIDATION COAL COMPANY,CONSOLIDATION COAL COMPANY,WV CO RT 9/6 PO BOX 14,AMONATE,24601,McDowell,-3,1978-05-05,Steel,1,Permanently Out of Service,Yes,1992-12-20,10000.0,Diesel
2403023,CONSOLIDATION COAL COMPANY,CONSOLIDATION COAL COMPANY,WV CO RT 9/6 PO BOX 14,AMONATE,24601,McDowell,-2,1978-05-05,Steel,1,Permanently Out of Service,Yes,1992-11-10,4000.0,Gasoline
2403023,CONSOLIDATION COAL COMPANY,CONSOLIDATION COAL COMPANY,WV CO RT 9/6 PO BOX 14,AMONATE,24601,McDowell,-1,1978-05-05,Steel,1,Permanently Out of Service,Yes,1992-11-10,2000.0,Diesel
2403048,"DILLON, DONALD E",DILLION'S TEXACO,MAIN ST,ANAWALT,24808,McDowell,-5,1976-11-15,Steel,1,Permanently Out of Service,Yes,2004-05-28,3000.0,Gasoline
2403048,"DILLON, DONALD E",DILLION'S TEXACO,MAIN ST,ANAWALT,24808,McDowell,-4,1976-11-15,Steel,1,Permanently Out of Service,Yes,2004-05-28,2000.0,Gasoline
2403048,"DILLON, DONALD E",DILLION'S TEXACO,MAIN ST,ANAWALT,24808,McDowell,-3,1976-11-15,Steel,1,Permanently Out of Service,Yes,2004-05-28,3000.0,Gasoline
2403048,"DILLON, DONALD E",DILLION'S TEXACO,MAIN ST,ANAWALT,24808,McDowell,-2,1976-11-15,UnKnown,1,Permanently Out of Service,Yes,1988-01-01,2000.0,Gasoline
2403048,"DILLON, DONALD E",DILLION'S TEXACO,MAIN ST,ANAWALT,24808,McDowell,-1,1976-11-15,UnKnown,1,Permanently Out of Service,Yes,1988-01-01,2000.0,Gasoline
2403107,"ROSE, VIRA",RIVERSIDE SERVICE CENTER 2,"JEANETT AVE
RT 103",ANAWALT,24808,McDowell,-3,1978-11-10,Steel,1,Permanently Out of Service,Yes,1993-12-01,3000.0,Gasoline
2403107,"ROSE, VIRA",RIVERSIDE SERVICE CENTER 2,"JEANETT AVE
RT 103",ANAWALT,24808,McDowell,-2,1981-11-10,Steel,1,Permanently Out of Service,Yes,1993-12-01,2000.0,Gasoline
2403107,"ROSE, VIRA",RIVERSIDE SERVICE CENTER 2,"JEANETT AVE
RT 103",ANAWALT,24808,McDowell,-1,1984-11-09,Steel,1,Permanently Out of Service,Yes,1993-12-01,2000.0,Gasoline
2403107,"ROSE, VIRA",RIVERSIDE SERVICE CENTER 2,"JEANETT AVE
RT 103",ANAWALT,24808,McDowell,1,1994-02-01,Steel,2,Permanently Out of Service,Yes,2019-01-26,6000.0,Gasoline
2408936,"DAVIS, EARL",EARL DAVIS SITE # 1,CO RT 84,ANAWALT,24808,McDowell,1,,UnKnown,1,Permanently Out of Service,Yes,2018-03-28,111.0,Gasoline
2408936,"DAVIS, EARL",EARL DAVIS SITE # 1,CO RT 84,ANAWALT,24808,McDowell,2,,Steel,1,Permanently Out of Service,Yes,2018-03-28,111.0,Gasoline
2408936,"DAVIS, EARL",EARL DAVIS SITE # 1,CO RT 84,ANAWALT,24808,McDowell,3,,Steel,2,Permanently Out of Service,Yes,2018-03-28,222.0,"Diesel
Kerosene"
