AttribId,AttribCode,Parent,Attribute,Description,Master,Order,Level,Low,High,SubCategory,DateCreated,UserCreated,DateModified,UserModified,YesNo
1,,TankStatusDesc,Currently In Use,,Tank,1.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
2,,TankStatusDesc,Temporarily out of Use,,Tank,2.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
3,,TankStatusDesc,Permanently out of Use,,Tank,3.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
4, ,tlkpLead,RP-Lead,,,2.0,0,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
5, ,tlkpLead,State-Lead with Trust Fund Money,,,3.0,0,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
6, ,tlkpLead,State-Lead with State Money,,,4.0,0,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
7, ,tlkpLead,EPA Lead,,,5.0,0,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
8, ,tlkpPipeTypeDesc,Gravity Feed,,,1.0,0,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
9, ,tlkpPipeTypeDesc,Pressurized,,,2.0,0,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
10, ,tlkpPipeTypeDesc,Safe Suction,,,3.0,0,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
11, ,tlkpPipeTypeDesc,U.S. Suction,,,4.0,0,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
12, ,tlkpSubstanceDesc,JP-4,,,5.0,0,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
13,,tlkpSubstanceDesc,Diesel,,,2.0,1,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
14,,tlkpSubstanceDesc,Gasohol,,,9.0,1,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
15,,tlkpSubstanceDesc,Gasoline,,,1.0,1,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
16,,tlkpSubstanceDesc,Hazardous Substance,,,8.0,3,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
17,,tlkpSubstanceDesc,Heating Oil,,,6.0,2,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
18,,tlkpSubstanceDesc,Kerosene,,,4.0,1,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
19,,tlkpSubstanceDesc,Mixture,,,7.0,3,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
20,,tlkpSubstanceDesc,Used Oil,,,3.0,2,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
21,,tlkpSubstanceDesc,Unknown,,,12.0,0,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
22,,tlkpSubstanceDesc,Other,,,10.0,0,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
23,,tlkpSubstanceDesc,Not Listed,,,11.0,0,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
24,,tlkpPipeMatDesc,Bare Steel,,,1.0,0,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
25,,tlkpPipeMatDesc,Galvanized Steel,,,2.0,0,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
26,,tlkpPipeMatDesc,Fiberglass Reinforced Plastic,,,3.0,-1,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
27,,tlkpPipeMatDesc,Copper,,,4.0,0,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
28,,tlkpPipeMatDesc,Flexible Plastic,,,5.0,-1,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
29,,tlkpPipeMatDesc,Unknown,,,8.0,0,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
30,,tlkpPipeMatDesc,Other,,,6.0,0,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
31,,tlkpPipeMatDesc,Not Listed,,,7.0,0,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
32,,tlkpPipeMatDesc,No Piping,,,9.0,-1,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
33,,tlkpPipeModDesc,Double-Walled,,,2.0,0,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
34,,tlkpPipeModDesc,Secondary Containment,,,3.0,0,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
35,,tlkpTankMatDesc,Bare Steel,,,1.0,0,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
36,,tlkpTankMatDesc,Composite (Steel w/ FRP),,,2.0,-1,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
37,,tlkpTankMatDesc,Concrete,,,3.0,-1,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
38,,tlkpTankMatDesc,Epoxy Coated Steel,,,4.0,-1,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
39,,tlkpTankMatDesc,Fiberglass Reinforced Plastic,,,5.0,-1,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
40,,tlkpTankMatDesc,Polyethylene Tank Jacket,,,6.0,-1,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
41,,tlkpTankMatDesc,Unknown,,,8.0,0,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
42,,tlkpTankMatDesc,Other,,,7.0,0,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
43,,tlkpTankModsDesc,Double-Walled,,,1.0,0,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
44,,tlkpTankModsDesc,Excavation Liner,,,2.0,0,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
45,,tlkpTankModsDesc,Lined Interior,,,3.0,-1,0,0.0,,2005-05-03 00:00:00,R8 UST-DATA.mdb,2006-09-14 00:00:00,,False
46,,CEStatus,Open,,,1.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
47,,CEStatus,Closed,,,1.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
48,,CEStatus,No Visits,,,1.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
49,,tlkpAction,State Lead Inspection,,tblCompliance,1.0,-1,0,0.0,,2006-08-04 12:54:33,DEBUG,2006-09-14 00:00:00,,False
50,,tlkpAction,Federal Lead Inspection,,tblCompliance,5.0,-1,0,0.0,,2006-08-04 12:54:35,DEBUG,2006-09-14 00:00:00,,False
51,,tlkpAction,Tank Installation Inspection,,tblCompliance,10.0,-1,0,0.0,,2006-08-04 12:54:35,DEBUG,2006-09-14 00:00:00,,False
52,,tlkpAction,Tank Removal Inspection,,tblCompliance,15.0,-1,0,0.0,,2006-08-04 12:54:37,DEBUG,2006-09-14 00:00:00,,False
53,,tlkpAction,Troubleshooting Inspection,,tblCompliance,20.0,-1,0,0.0,,2006-08-04 12:54:37,DEBUG,2006-09-14 00:00:00,,False
54,,tlkpAction,Desk Issued Field Citation,,tblCompliance,25.0,-1,0,0.0,,2006-08-04 12:54:39,DEBUG,2006-09-14 00:00:00,,False
55,,tlkpAction,Administrative Order,,tblCompliance,30.0,-1,0,0.0,,2006-08-04 12:55:12,DEBUG,2006-09-14 00:00:00,,False
56,,TankOwnerStatus,"Corporation, Principal Executive Officer",,tblContactAffiliation,1.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
57,,TankOwnerStatus,"Corporation, Authorized Representive",,tblContactAffiliation,5.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
58,,TankOwnerStatus,"Partnership, General Partner",,tblContactAffiliation,10.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
59,,TankOwnerStatus,"Sole Proprietorship, Proprietor",,tblContactAffiliation,15.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
60,,TankOwnerStatus,"Govt Entity, Principal Executive Officer",,tblContactAffiliation,20.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
61,,TankOwnerStatus,"Govt Entity, Ranking Elected Official",,tblContactAffiliation,25.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
62,,TankOwnerStatus,"Govt Entity, Authorized Employee",,tblContactAffiliation,30.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
63,,TankOwnerType,"Federal Government, Military",,TankOwnerType,1.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
64,,TankOwnerType,"Federal Government, Non-military",,TankOwnerType,5.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
65,,TankOwnerType,State Government,,TankOwnerType,10.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
66,,TankOwnerType,Local Government,,TankOwnerType,15.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
67,,TankOwnerType,Marketer,,TankOwnerType,20.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
68,,OperatorType,At Location,,OperatorType,1.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
69,,OperatorType,Contract Dealer,,OperatorType,5.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
70,,OperatorType,Franchise Dealer,,OperatorType,10.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
71,,OperatorType,Oil Company,,OperatorType,15.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
72,,OperatorType,Owner Operator,,OperatorType,20.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
73,,ConsultantType,Attorney,,ConsultantType,1.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
74,,ConsultantType,Enviornmental,,ConsultantType,5.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
75,,ConsultantType,Laboratory,,ConsultantType,10.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
76,,ContractorType,CP Tester,,ContractorType,1.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
77,,ContractorType,TT Tester,,ContractorType,5.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
78,,ContractorType,Maintenance,,ContractorType,10.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
79,,ContractorType,Installer,,ContractorType,15.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
80,,ContractorType,Remover,,ContractorType,20.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
81,,TelephoneNumberTypeName,Primary,,tblContactPhone,1.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
82,,TelephoneNumberTypeName,Cell,,tblContactPhone,5.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
83,,TelephoneNumberTypeName,Pager,,tblContactPhone,10.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
84,,TelephoneNumberTypeName,FAX,,tblContactPhone,15.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
85,,TelephoneNumberTypeName,Direct,,tblContactPhone,20.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
86,,TelephoneNumberTypeName,Office,,tblContactPhone,25.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
87,,TelephoneNumberTypeName,Home,,tblContactPhone,30.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
88,,tlkpFacilityType,Airline,,tblFacility,1.0,0,0,0.0,,2006-08-04 12:57:28,DEBUG,2006-09-14 00:00:00,,False
89,,tlkpFacilityType,Auto Dealership,,tblFacility,5.0,0,0,0.0,,2006-08-04 12:57:30,DEBUG,2006-09-14 00:00:00,,False
90,,tlkpFacilityType,Baseyard,,tblFacility,10.0,0,0,0.0,,2006-08-04 12:57:33,DEBUG,2006-09-14 00:00:00,,False
91,,tlkpFacilityType,Car Rental,,tblFacility,20.0,0,0,0.0,,2006-08-04 12:57:34,DEBUG,2006-09-14 00:00:00,,False
92,,tlkpFacilityType,Cleaner Laundromat,,tblFacility,25.0,0,0,0.0,,2006-08-04 12:57:35,DEBUG,2006-09-14 00:00:00,,False
93,,tlkpFacilityType,Communication Site,,tblFacility,30.0,0,0,0.0,,2006-08-04 12:57:36,DEBUG,2006-09-14 00:00:00,,False
94,,tlkpFacilityType,Contractor,,tblFacility,35.0,0,0,0.0,,2006-08-04 12:57:37,DEBUG,2006-09-14 00:00:00,,False
95,,tlkpFacilityType,Farm,,tblFacility,40.0,0,0,0.0,,2006-08-04 12:57:38,DEBUG,2006-09-14 00:00:00,,False
96,,tlkpFacilityType,Fire Station,,tblFacility,45.0,0,0,0.0,,2006-08-04 12:57:39,DEBUG,2006-09-14 00:00:00,,False
97,,tlkpFacilityType,Gas Station,,tblFacility,50.0,0,0,0.0,,2006-08-04 12:57:40,DEBUG,2006-09-14 00:00:00,,False
98,,tlkpFacilityType,Golf Course,,tblFacility,55.0,0,0,0.0,,2006-08-04 12:57:42,DEBUG,2006-09-14 00:00:00,,False
99,,tlkpFacilityType,Hospital,,tblFacility,60.0,0,0,0.0,,2006-08-04 12:57:44,DEBUG,2006-09-14 00:00:00,,False
100,,tlkpFacilityType,Petroleum Distributor,,tblFacility,65.0,0,0,0.0,,2006-08-04 12:57:45,DEBUG,2006-09-14 00:00:00,,False
101,,tlkpFacilityType,Police Station,,tblFacility,70.0,0,0,0.0,,2006-08-04 12:57:46,DEBUG,2006-09-14 00:00:00,,False
102,,tlkpFacilityType,Residential,,tblFacility,75.0,0,0,0.0,,2006-08-04 12:57:47,DEBUG,2006-09-14 00:00:00,,False
103,,tlkpFacilityType,Resort Hotel,,tblFacility,80.0,0,0,0.0,,2006-08-04 12:57:48,DEBUG,2006-09-14 00:00:00,,False
104,,tlkpFacilityType,School,,tblFacility,85.0,0,0,0.0,,2006-08-04 12:57:50,DEBUG,2006-09-14 00:00:00,,False
105,,tlkpFacilityType,Service Center,,tblFacility,90.0,0,0,0.0,,2006-08-04 12:57:54,DEBUG,2006-09-14 00:00:00,,False
106,,tlkpFacilityType,Trucking Transporter,,tblFacility,95.0,0,0,0.0,,2006-08-04 12:57:55,DEBUG,2006-09-14 00:00:00,,False
107,,tlkpFacilityType,Utility,,tblFacility,100.0,0,0,0.0,,2006-08-04 12:57:56,DEBUG,2006-09-14 00:00:00,,False
108,,tlkpFacilityType,Wastewater Plant,,tblFacility,105.0,0,0,0.0,,2006-08-04 12:57:57,DEBUG,2006-09-14 00:00:00,,False
109,,tlkpFacilityType,Wholesaler Retailer,,tblFacility,110.0,0,0,0.0,,2006-08-04 12:57:59,DEBUG,2006-09-14 00:00:00,,False
110,,tlkpFacilityType,Other,,tblFacility,115.0,0,0,0.0,,2006-08-04 12:58:43,DEBUG,2006-09-14 00:00:00,,False
111,,tlkpHorizontalReferenceDatumName,NAD83,,HorizontalReferenceDatumName,1.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
112,,tlkpHorizontalReferenceDatumName,WGS84,,HorizontalReferenceDatumName,5.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
113,,tlkpHorizontalReferenceDatumName,NAD27,,HorizontalReferenceDatumName,10.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
114,,tlkpGeometricTypeName,Point,,GeometricTypeName,1.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
115,,tlkpGeometricTypeName,Area,,GeometricTypeName,5.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
116,,tlkpGeometricTypeName,Line,,GeometricTypeName,10.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
117,,tlkpGeometricTypeName,Region,,GeometricTypeName,15.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
118,,tlkpGeometricTypeName,Route,,GeometricTypeName,20.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
119,,tlkpHorizontalCollectionMethodName,GPS,,HorizontalCollectionMethodName,10.0,0,0,0.0,,2007-07-03 11:18:01,rkrygier,2006-09-14 00:00:00,,False
120,,tlkpHorizontalCollectionMethodName,Address Matching,,HorizontalCollectionMethodName,15.0,0,0,0.0,,2007-07-03 11:18:03,rkrygier,2006-09-14 00:00:00,,False
121,,tlkpHorizontalCollectionMethodName,Classical Surveying Techniques,,HorizontalCollectionMethodName,20.0,0,0,0.0,,2007-07-03 11:18:06,rkrygier,2006-09-14 00:00:00,,False
122,,tlkpHorizontalCollectionMethodName,Zip Code,,HorizontalCollectionMethodName,25.0,0,0,0.0,,2007-07-03 11:18:21,rkrygier,2006-09-14 00:00:00,,False
123,,tlkpGeographicReferencePointName,Fill Pipe,,GeographicReferencePointName,1.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
124,,tlkpGeographicReferencePointName,Excavation Pit Center,,GeographicReferencePointName,5.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
125,,tlkpGeographicReferencePointName,Underground Storage Tank,,GeographicReferencePointName,10.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
126,,tlkpGeographicReferencePointName,Facility Boundary,,GeographicReferencePointName,15.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
127,,tlkpGeographicReferencePointName,Potential Contaminant Source,,GeographicReferencePointName,20.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
128,,tlkpFRType,Insurance,,tblFacilityFR,1.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
129,,tlkpFRType,Surety Bond,,tblFacilityFR,5.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
130,,tlkpFRType,Guarantee,,tblFacilityFR,10.0,0,0,0.0,,,,2006-09-14 00:00:00,,False
