Compliance Count ID,Compliance ID,StateSectionNumber,OriginalPenalty,FinalPenalty,SOCType,ComplianceDetailCommentsText,ViolationWithdrawn,ViolationResolved
9555,8152,(2013) 41(c)(2),150.0,150.0,,2018,False,True
9556,8152,(2013) 46(a)(3),50.0,50.0,,2015-2018,False,True
9557,8157,(2013) 54(a),300.0,300.0,Not Detect,1 tank                    Received Docs. 06/29/18 /TU,False,True
9558,8157,(2013) 54(a),900.0,900.0,Not Detect,3 piping runs          Received Docs. 06/29/18 /TU,False,True
9559,8156,(2013) 41(c)(2),150.0,150.0,,FC Issued from the desk,False,True
9560,8149,,,0.0,,,False,False
9561,8158,(2013) 41(c)(2),150.0,150.0,,2016-2017,False,False
9562,8150,,,0.0,,,False,False
9563,8160,,,0.0,,,False,False
9564,8164,(2013) 41(c)(2),150.0,150.0,,2015-present,False,True
9565,8165,,,0.0,,No violation noted at this time,False,False
9566,8166,,,0.0,,none,False,False
9567,8167,,,0.0,,none,False,False
9568,8168,,,0.0,,,False,False
9569,8169,,,0.0,,,False,False
9570,8171,(2013) 82(c),150.0,0.0,,,True,False
9571,8171,(2013) 82(b),300.0,0.0,,,True,False
9572,8113,(2013) 54(a),600.0,0.0,Not Detect,from the desk  - rk for tanks,False,True
9573,8113,(2013) 54(a),600.0,0.0,Not Detect,from the desk - rk  piping,False,True
9574,8161,(2013) 41(c)(2),300.0,300.0,,Issued from desk,False,True
9575,8161,(2013) 51(c),600.0,600.0,,Issued from desk (2 tank),False,True
9576,8161,(2013) 51(c),600.0,600.0,,Issued from desk (2 piping),False,True
9577,8144,(2013) 41(c)(2),150.0,150.0,,Issued from the desk (1 SB)        8-22-2018 To reduce to recordkeeping violation/TU,True,False
9578,8144,(2013) 51(c),300.0,0.0,,Issued from the desk (1 tank)             8-22-2018 To reduce to recordkeeping violation/TU,True,False
9579,8144,(2013) 54(a),300.0,300.0,Not Detect,Issued from the desk (1 piping),False,True
9580,8146,(2013) 25(d),150.0,150.0,,Issued from the desk,False,True
9581,8146,(2013) 34,50.0,50.0,,Issued from the desk,False,True
9582,8146,(2013) 46(a)(3),50.0,50.0,,Issued from the desk,False,True
9583,8146,(2013) 21.5(a),150.0,150.0,,Issued from the desk,False,True
9584,8154,,,0.0,,,False,False
9585,8145,(2013) 45(b)(9),50.0,50.0,,Issued from the Desk,False,True
9586,8172,,,0.0,,,False,False
9588,8174,,,0.0,,none,False,False
9589,8176,(2013) 46(a)(1),300.0,300.0,,2014-2018,False,False
9590,8153,,,0.0,,,False,False
9591,8176,(2013) 54(a),900.0,900.0,Not Detect,"July-August 2015, March, April, November 2016, January,July,December 2017,May,June 2018 (x3piping)",False,False
9592,8176,(2013) 54(a),600.0,600.0,Not Detect,"July-August 2015,March+April+November 2016, January+July+December 2017, May+June 2018 (x2 tank)",False,False
9593,8177,(2013) 41(c)(2),150.0,15.0,,2016-2018,False,True
9594,8178,(2013) 41(c)(2),150.0,150.0,,2015-2016,False,True
9595,8179,(2013) 41(c)(2),150.0,150.0,,2016-2017,False,False
9596,8180,(2013) 41(c)(2),150.0,150.0,,2014-2018,False,True
9597,8181,(2013) 41(c)(2),150.0,150.0,,2015-2016,False,False
9598,8163,,,0.0,,,False,False
9599,8162,,,0.0,,,False,False
9600,8173,,,0.0,,,False,False
9601,8175,(2013) 51(c),900.0,0.0,,x3 piping,True,False
9602,8175,(2013) 51(c),900.0,0.0,,x3 tanks,True,False
9603,8175,(2013) 41(c)(2),450.0,0.0,,x3 spill buckets,True,False
9604,8155,,,0.0,,,False,False
9605,8144,(2013) 45(c)(1),50.0,50.0,,Issued from the desk,False,True
9606,8144,(2013) 45(c)(1),50.0,50.0,,Issued from the desk,False,True
9607,8182,(2013) 41(c)(2),150.0,150.0,,2016,False,False
9610,8151,,,0.0,,,False,False
9611,8159,,,0.0,,,False,False
9612,8143,,,0.0,,,False,False
9613,8141,,,0.0,,,False,False
9619,8186,326(c),200.0,200.0,,"expired permit, to issue FC during inspection.   7/26/2019 issued citatiion during isnepction",False,True
9620,8187,326(c),200.0,200.0,,"expired permit, to issue FC during inspection/ Exp 06/12/17; rec renewal 08/09/18",False,True
9627,8190,35(a)(1),200.0,200.0,,4/28/16 to 9/6/17,False,True
9628,8191,,,0.0,,,False,False
9629,8192,244(a),200.0,200.0,,Class C-2016-2017,False,True
9630,8193,35(a)(1),200.0,200.0,,2016,False,True
9631,8194,35(a)(1),200.0,200.0,,2016+2017,False,True
9632,8195,40(a)(4),400.0,0.0,,2015+2016 (tank) a,True,False
9633,8195,40(a)(4),400.0,0.0,,2015+2016 (piping) a,True,False
9634,8195,41(b)(1),400.0,400.0,,2016+2017+2018 (Cited as 40(a)(5) in error) a,False,False
9635,8195,41(a)(1)(A),400.0,400.0,,2016+2017+2018 (Cited as 40(a)(5) in error) a,False,False
9636,8195,35(a)(1),0.0,0.0,,2016+2017,True,False
9637,8196,41(b)(1),400.0,400.0,,Feb and Aug 2018 (piping) (Cited as 40(a)(5) in error),False,False
9638,8197,41(a)(1)(A),400.0,400.0,,April 2017 (tank) (Cited as 40(a)(5) in error),False,False
9639,8198,,,0.0,,,False,False
9641,8201,41(b)(1),400.0,400.0,,piping (Cited as 40(a)(5) in error),False,True
9642,8201,41(a)(1)(A),400.0,400.0,,tank (Cited as 40(a)(5) in error),False,True
9644,8203,326(c),200.0,200.0,,late permit application,False,True
9645,8205,35(a)(1),200.0,200.0,,2016,False,True
9646,8205,40(a)(4),400.0,400.0,,2016. Tank.,False,True
9647,8205,40(a)(4),400.0,400.0,,2016. Piping.,False,True
9648,8211,241(c),200.0,200.0,,up until 11/14/2018 a,False,False
9649,8211,94,400.0,400.0,,10/10/2018 until 11/14/2018 a,False,False
9650,8213,241(c),200.0,200.0,,up until 11/14/2018; FC issued from the desk,False,False
9651,8220,41(b)(1),400.0,400.0,,pipe- Apr 2016+Jan 2017 (Cited as 40(a)(5) in error),False,False
9652,8220,41(a)(1)(A),400.0,400.0,,tank- Apr 2016+Jan 2017 (Cited as 40(a)(5) in error),False,False
9653,8221,41(b)(1),400.0,400.0,,x2 piping Dec 2017 (Cited as 40(a)(5) in error),False,False
9654,8221,41(a)(1)(A),400.0,400.0,,x2 tanks Dec 2017 (Cited as 40(a)(5) in error),False,False
9655,8219,45(2),200.0,200.0,,June 2018 - August 2018. (Tank x2),False,True
9657,8219,94,400.0,400.0,,"4/1/17 - 4/1/18, 4/1/18 - 4/1/19",False,True
9661,8219,45(1),100.0,100.0,,---->12/05/18,False,True
9662,8219,45(2),100.0,100.0,,June 2018 - August 2018. (Piping x1),False,True
9667,8212,40(a)(4),800.0,800.0,,2 tanks; field citation issued from the desk,False,True
9668,8211,41(a)(1)(A),400.0,0.0,,2/21/2017 until 4/21/2017 (tank) (Cited as 40(a)(5) in error),True,False
9669,8211,41(b)(1),400.0,0.0,,2/21/2017 until 4/21/2017 (piping) (Cited as 40(a)(5) in error),True,False
9670,8223,,,0.0,,No violations observed at this time,False,False
9671,8224,,,0.0,,,False,False
9672,8208,35(a)(1),200.0,200.0,,"2018, 2017, 2016",False,False
9673,8208,243,400.0,400.0,,,False,False
9674,8210,,,0.0,,,False,False
9675,8225,,,0.0,,,False,False
9676,8218,,,0.0,,,False,False
9679,8204,,,0.0,,,False,False
9680,8207,41(a)(1)(A),400.0,400.0,,FC Issued from desk (Dec. 2015 - Mar. 2016) (Cited as 40(a)(5) in error),False,False
9681,8206,326(c),200.0,200.0,,"FC Issued from desk (Oct. 13,2018)",False,True
9682,8206,35(a)(1),200.0,200.0,,"FC Issued from desk  (Sep. 21, 2017 - Sep. 06,2016)",False,True
9683,8228,,,0.0,,,False,False
9684,8227,,,0.0,,,False,False
9687,8232,,,0.0,,,False,False
9688,8233,,,0.0,,,False,False
9689,8215,,,0.0,,,False,False
9690,8234,,,0.0,,,False,False
9691,8235,,,0.0,,,False,False
9692,8212,40(a)(4),1600.0,1600.0,,4 pipes; field citation issued from the desk,False,True
9693,8212,34(e)(2),200.0,200.0,,2 tanks; field citation issued from the desk,False,True
9694,8212,34(e)(2),400.0,400.0,,4 pipes; field citation issued from the desk,False,True
9695,8212,35(a)(1),800.0,800.0,,4 spill buckets; field citation issued from the desk,False,True
9696,8212,40(a)(4),1600.0,1600.0,,4 ALLDs; field citation issued from the desk,False,True
9697,8236,41(b)(1),800.0,800.0,,31-day monitoring (2 piping) (Cited as 40(a)(5) in error),False,False
9698,8236,41(a)(1)(A),400.0,400.0,,31-day monitoring (1 tank) (Cited as 40(a)(5) in error),False,False
9699,8229,25(a),300.0,300.0,,,False,False
9700,8237,,,0.0,,,False,False
9701,8239,,,0.0,,,False,False
9702,8238,,,0.0,,,False,False
9703,8242,,,0.0,,,False,False
9704,8240,,,0.0,,,False,False
9707,8244,,,0.0,,,False,False
9708,8246,,,0.0,,,False,False
9709,8216,,,0.0,,,False,False
9710,8217,,,0.0,,,False,False
9711,8241,,,0.0,,,False,False
9712,8214,,,0.0,,,False,False
9713,8253,,,0.0,,,False,False
9714,8243,,,0.0,,,False,False
9715,8254,,,0.0,,,False,False
9716,8256,,,0.0,,,False,False
9717,8209,94,200.0,400.0,,,False,True
9718,8209,334(a),100.0,100.0,,,False,True
9719,8209,35(a)(1),200.0,200.0,,2016 & 2017,False,True
9720,8209,40(a)(4),400.0,400.0,,2016 & 2017,False,True
9721,8209,40(a)(4),400.0,400.0,,2016 & 2017,False,True
9722,8209,41(b)(1),400.0,400.0,,10-02-18 - 12-4-18 (Cited as 40(a)(5) in error),False,True
9723,8209,41(a)(1)(A),400.0,400.0,,10-02-18 - 12-4-18 (Cited as 40(a)(5) in error),False,True
9724,8247,41(a)(1)(A),400.0,400.0,,->02/08/2019   Failure to monitor tank at least every 31 days (Cited as 40(a)(5) in error),False,True
9725,8247,40(a)(4),400.0,400.0,,->02/08/2019,False,True
9726,8247,35(a)(1),200.0,200.0,,->02/08/2019,False,True
9727,8247,94,400.0,0.0,,->02/08/2019 x,True,False
9728,8247,241(a)(1),400.0,400.0,,->02/08/2019,False,True
9729,8247,334(a),100.0,100.0,,->02/08/2019,False,True
9730,8245,,,0.0,,,False,False
9731,8230,,,0.0,,,False,False
9732,8259,,,0.0,,,False,False
9733,8257,,,0.0,,,False,False
9734,8260,,,0.0,,,False,False
9735,8261,,,0.0,,,False,False
9736,8262,,,0.0,,,False,False
9737,8263,,,0.0,,,False,False
9738,8264,,,0.0,,,False,False
9739,8266,,,0.0,,,False,False
9740,8267,,,0.0,,,False,False
9741,8255,,,0.0,,,False,False
9742,8269,41(b)(1),1200.0,1200.0,,Aug 2018 (x3piping),False,True
9743,8269,41(a)(1)(A),800.0,800.0,,Aug 2018 (x2 tanks),False,True
9744,8269,40(a)(4),1200.0,1200.0,,2016 (x3 piping),False,True
9745,8269,40(a)(4),800.0,800.0,,2016 (x2 tanks),False,True
9746,8269,35(a)(1),600.0,600.0,,2016 (x3 spill buckets),False,True
9747,8271,,,0.0,,,False,False
9748,8272,35(a)(1),200.0,200.0,,"2016, 2017, 2018",False,True
9750,8274,,,0.0,,,False,False
9751,8275,,,0.0,,,False,False
9752,8276,,,0.0,,,False,False
9753,8277,,,0.0,,,False,False
9754,8278,,,0.0,,,False,False
9755,8279,,,0.0,,,False,False
9756,8252,,,0.0,,,False,False
9757,8251,41(b)(1),800.0,800.0,,piping,False,True
9758,8265,,,0.0,,,False,False
9759,8250,,,0.0,,,False,False
9760,8280,,,0.0,,,False,False
9761,8258,,,0.0,,,False,False
9762,8249,,,0.0,,,False,False
9763,8268,,,0.0,,,False,False
9764,8248,35(a)(1),200.0,200.0,,2017; FC Issued from the desk,False,True
9765,8270,35(a)(1),200.0,200.0,,"Missing spill bucket testing for 2016, 2017, 2018",False,False
9766,8273,,,0.0,,,False,False
9767,8284,41(a)(1)(A),400.0,400.0,,November and December of 2016,False,True
9768,8285,,,0.0,,,False,False
9769,8286,,,0.0,,,False,False
9770,8287,40(a)(4),1600.0,1600.0,,four tanks,False,True
9771,8288,,,0.0,,,False,False
9772,8289,,,0.0,,,False,False
9773,8290,,,0.0,,,False,False
9774,8291,,,0.0,,,False,False
9775,8292,,,0.0,,,False,False
9776,8293,,,0.0,,,False,False
9777,8294,,,0.0,,,False,False
9778,8296,,,0.0,,,False,False
9779,8298,,,0.0,,,False,False
9780,8282,,,0.0,,,False,False
9781,8295,,,0.0,,,False,False
9782,8299,41(a)(1)(A),400.0,400.0,,July 2016            Issued from the desk,False,True
9783,8281,,,0.0,,,False,False
9784,8283,,,0.0,,,False,False
9785,8297,,,0.0,,,False,False
9786,8182,35(a)(1),,0.0,,,False,False
9787,8251,41(a)(1)(A),400.0,400.0,,for the tank,False,True
9788,8304,,,0.0,,,False,False
9789,8307,,,0.0,,,False,False
9790,8308,35(a)(1),200.0,200.0,,,False,False
9791,8309,326(c),200.0,200.0,,,False,True
9792,8309,241(a)(1),400.0,400.0,,,False,True
9793,8309,41(a)(1)(A),400.0,400.0,,"July, Sep-Dec 2016",False,True
9794,8310,35(a)(1),400.0,400.0,,2016 to 2017 and 2018 to 2019 (Spill buckets x2),False,True
9795,8311,,,0.0,,,False,False
9796,8312,,,0.0,,,False,False
9797,8313,,,0.0,,,False,False
9798,8314,,,0.0,,,False,False
9799,8315,,,0.0,,,False,False
9800,8316,,,0.0,,,False,False
9801,8317,40(a)(4),800.0,800.0,,2018 (Piping x2),False,True
9802,8318,,,0.0,,,False,False
9804,8319,,,0.0,,,False,False
9894,8333,,,0.0,,,False,False
9805,8320,40(a)(4),800.0,800.0,,2017 and 2018 (Piping x2),False,True
9806,8321,40(a)(4),800.0,800.0,,2017 and 2018 (Piping x2),False,True
9807,8322,,,0.0,,,False,False
9808,8323,40(a)(5),800.0,800.0,,"2016,2017,2018,2019 (Tanks x2)",False,True
9809,8324,,,0.0,,,False,False
9810,8325,41(b)(1),400.0,400.0,,Sep 2018 - Oct. 2018,False,False
9811,8326,35(a)(1),200.0,200.0,,Failure to conduct annual tightness test on spill prevention equipment,False,True
9812,8326,40(a)(4),400.0,400.0,,Failure to properly service or maintain release detection equipment in the time fram specified,False,True
9813,8326,41(a)(1)(A),400.0,400.0,,Failure to monitor tank for a release at least every 31 days,False,True
9814,8328,,,0.0,,,False,False
9815,8329,,,0.0,,,False,False
9816,8330,,,0.0,,,False,False
9817,8331,41(a)(1)(A),400.0,400.0,,x1 tank,False,True
9818,8331,111,100.0,100.0,,no FR,False,True
9819,8331,334(a),100.0,100.0,,no permit,False,True
9820,8332,,,0.0,,,False,False
9821,8334,,,0.0,,,False,False
9823,8337,,,0.0,,,False,False
9824,8340,35(a)(1),200.0,200.0,,FC issued form the desk,False,True
9825,8300,35(a)(1),200.0,200.0,,,False,True
9826,8287,40(a)(4),1200.0,1200.0,,three piping,False,True
9827,8287,35(a)(1),600.0,600.0,,3 spill buckets,False,True
9828,8343,,,0.0,,,False,False
9829,8341,,,0.0,,,False,False
9830,8345,,,0.0,,,False,False
9831,8346,,,0.0,,,False,False
9832,8347,41(a)(1)(A),1200.0,1200.0,,Dec 2018,False,True
9833,8348,,,0.0,,,False,False
9834,8349,,,0.0,,,False,False
9835,8350,,,0.0,,,False,False
9836,8351,241(a)(1),200.0,200.0,,,False,True
9837,8351,41(b)(1),400.0,400.0,,piping x2,False,True
9838,8351,41(a)(1)(A),400.0,400.0,,tanks x2,False,True
9839,8303,35(a)(1),200.0,200.0,,,False,True
9840,8352,40(a)(4),400.0,400.0,,x1 piping,False,True
9841,8352,40(a)(4),400.0,400.0,,x1 tank,False,True
9842,8352,35(a)(1),200.0,200.0,,,False,True
9843,8352,41(a)(1)(A),400.0,400.0,,,False,True
9844,8352,41(b)(1),400.0,400.0,,,False,True
9845,8247,111,100.0,100.0,,,False,True
9846,8247,40(a)(5),0.0,0.0,,,True,False
9847,8354,,,0.0,,,False,False
9848,8355,35(a)(1),400.0,0.0,,2018 and 2019 (Spill buckets x2),True,False
9849,8356,,,0.0,,,False,False
9850,8357,,,0.0,,,False,False
9851,8358,35(a)(1),200.0,200.0,,,False,True
9852,8359,35(a)(1),200.0,200.0,,FC issued from the desk,False,True
9853,8360,35(a)(1),200.0,200.0,,FC issued from the desk,False,True
9854,8361,35(a)(1),200.0,200.0,,FC issued from the desk,False,True
9855,8284,41(b)(1),400.0,400.0,,November and December of 2016,False,True
9856,8363,41(a)(1)(A),400.0,400.0,,April 2016 to April 2019 (Tanks x2),False,True
9857,8363,41(b)(1),400.0,400.0,,April 2016 to April 2019 (Piping x2),False,True
9858,8321,40(a)(4),800.0,800.0,,2017 and 2018 (Tanks x2),False,True
9859,8321,35(a)(1),400.0,400.0,,2017 and 2018 (Spill buckets x2),False,True
9860,8320,40(a)(4),800.0,800.0,,2017 and 2018 (Tanks x2),False,True
9861,8320,35(a)(1),400.0,400.0,,2017 and 2018 (Spill buckets x2),False,True
9862,8317,40(a)(4),800.0,800.0,,2018 (Tanks x2),False,True
9863,8317,35(a)(1),400.0,400.0,,2018 (Spill buckets x2),False,True
9865,8355,40(a)(4),800.0,0.0,,2018 and 2019 (Piping x2),True,False
9866,8355,40(a)(4),400.0,0.0,,2018 and 2019 (Tanks x1),True,False
9868,8355,326(c),200.0,200.0,,,False,False
9870,8364,,,0.0,,,False,False
9871,8365,41(a)(1)(A),800.0,800.0,,"2016, 2017, 2018, 2019",False,True
9872,8366,35(a)(1),800.0,0.0,,2018 (spill buckets x4),True,False
9873,8366,45(1),100.0,0.0,,,False,True
9874,8366,241(a)(1),400.0,0.0,,"2016,2017,2018,2019",True,False
9875,8366,242(4),200.0,0.0,,,False,True
9876,8366,111,100.0,0.0,,,False,True
9877,8366,40(a)(4),1600.0,0.0,,2018 (Piping x3),True,False
9878,8366,40(a)(4),1200.0,0.0,,2018 (Tanks x3),True,False
9879,8367,,,0.0,,,False,False
9880,8344,,,0.0,,,False,False
9881,8306,,,0.0,,,False,False
9882,8371,,,0.0,,,False,False
9883,8372,,,0.0,,,False,False
9884,8373,241(a)(1),800.0,800.0,,,False,True
9885,8375,35(a)(1),200.0,200.0,,2017; Issued from the desk,False,True
9886,8302,,,0.0,,,False,False
9887,8355,52,400.0,0.0,,3/19/2019 and 3/26/2018,True,False
9888,8347,41(b)(1),1200.0,1200.0,,"July 2016, Oct+Dec 2018, Feb 2019",False,True
9889,8365,41(b)(1),800.0,800.0,,"2016, 2017, 2018, 2019",False,True
9890,8336,,,0.0,,,False,False
9891,8370,,,0.0,,,False,False
9892,8378,41(a)(1)(A),200.0,200.0,,FC issued from the desk for 3 tanks,False,True
9893,8301,,,0.0,,,False,False
9895,8327,,,0.0,,,False,False
9896,8379,326(c),200.0,200.0,,Issued from the desk,False,True
9897,8353,41(b)(1),400.0,400.0,,"June, November, December 2018, Feb and March 2019",False,True
9898,8368,326(c),200.0,200.0,,a,False,True
9899,8374,,,0.0,,,False,False
9900,8338,,,0.0,,,False,False
9901,8376,,,0.0,,,False,False
9902,8342,,,0.0,,,False,False
9903,8339,,,0.0,,,False,False
9904,8369,,,0.0,,,False,False
9905,8377,,,0.0,,,False,False
9906,8382,326(c),200.0,200.0,,received permit application late,False,True
9907,8383,,,0.0,,,False,False
9908,8381,,,0.0,,,False,False
9909,8384,35(a)(1),200.0,200.0,,Was previously cited on 8/20/15 for failure to test spill bucket,False,False
9910,8385,,,0.0,,,False,False
9911,8386,,,0.0,,,False,False
9912,8387,,,0.0,,,False,False
9913,8388,,,0.0,,,False,False
9914,8303,93(a),400.0,400.0,,,False,True
9915,8303,93(b),400.0,400.0,,,False,True
9916,8389,,,0.0,,,False,False
9917,8390,35(a)(1),600.0,600.0,,2018,False,True
9918,8368,35(a)(1),600.0,600.0,,x3 spill buckets a,False,True
9919,8368,40(a)(4),800.0,800.0,,x2 tanks a,False,True
9920,8368,40(a)(4),1200.0,1200.0,,x3 piping a,False,True
9921,8368,37(a)(2),3200.0,3200.0,,x8 UDC a,False,True
9922,8368,244(a),400.0,400.0,,a,False,True
9923,8391,326(c),400.0,400.0,,"Oct. 13, 2015 to May 10, 2019",False,True
9924,8392,,,0.0,,,False,False
9925,8393,,,0.0,,,False,False
9926,8394,,,0.0,,,False,False
9927,8395,,,0.0,,,False,False
9928,8396,,,0.0,,,False,False
9929,8299,41(b)(1),400.0,400.0,,July 2016            Issued from the desk,False,True
9930,8375,40(a)(4),800.0,800.0,,2017; Issued from the desk,False,True
9931,8375,244(a),200.0,200.0,,9/30/19 - 5/01/19; Issued from the desk,False,True
9932,8379,41(b),400.0,400.0,,"2019, 2018, 2017; Issued from the desk",False,True
9933,8379,20(d)(1)(A),300.0,300.0,,2018 & 2019; Issued from the desk,False,True
9934,8248,40(a)(4),400.0,400.0,,9/27/17 - 2/24/16; FC Issued from the desk,False,True
9935,8248,40(a)(4),400.0,400.0,,9/27/17 - 2/24/16; FC Issued from the desk,False,True
9936,8248,41(a)(1)(A),400.0,400.0,,Oct. 2018 - Nov. 2018; FC Issued from the desk,False,True
9937,8248,41(b)(1),400.0,400.0,,Oct. 2018 - Nov. 2018; FC Issued from the desk,False,True
9938,8248,111,100.0,100.0,,FC Issued from the desk,False,True
9939,8397,,,0.0,,,False,False
9940,8401,325(d),200.0,200.0,,,False,True
9941,8400,,,0.0,,,False,False
9942,8403,,,0.0,,,False,False
9943,8404,,,0.0,,,False,False
9944,8405,,,0.0,,,False,False
9945,8406,40(a)(4),400.0,400.0,,2019,False,False
9946,8406,40(a)(4),400.0,400.0,,2019,False,False
9947,8406,35(a)(1),200.0,200.0,,2019,False,False
9948,8407,,,0.0,,,False,False
9949,8408,,,0.0,,,False,False
9950,8409,,,0.0,,,False,False
9951,8410,,,0.0,,,False,False
9952,8411,,,0.0,,,False,False
9953,8412,,,0.0,,,False,False
9954,8413,,,0.0,,,False,False
9955,8415,,,0.0,,,False,False
9956,8416,,,0.0,,,False,False
9957,8417,,,0.0,,,False,False
9958,8418,,,0.0,,,False,False
9959,8419,,,0.0,,,False,False
9960,8420,,,0.0,,,False,False
9961,8399,,,0.0,,,False,False
9962,8398,,,0.0,,,False,False
9963,8414,,,0.0,,,False,False
9964,8402,,,0.0,,,False,False
9965,8421,,,0.0,,,False,False
9966,8422,,,0.0,,,False,False
9967,8423,35(a)(1),200.0,200.0,,Failure to conduct annual tightness test on spill prevention,False,True
9968,8424,35(a)(1),200.0,200.0,,Failure to conduct annual tightness test on spill prevention (tests failed),False,True
9969,8425,,,0.0,,,False,False
9970,8428,,,0.0,,,False,False
9971,8431,,,0.0,,,False,False
9972,8432,35(a)(1),200.0,200.0,,failed to conduct annual tightness testing on spill bucket in 2017,False,True
9973,8432,35(a)(1),200.0,200.0,,annual tightness testing on spill bucket failed in 2019,False,True
9974,8433,,,0.0,,,False,False
9975,8434,41(b)(1),800.0,0.0,,June July and August 2016,True,False
9976,8434,41(a)(1)(A),400.0,0.0,,June July and August 2016,True,False
9977,8435,,,0.0,,,False,False
9978,8437,41(a)(1)(A),400.0,400.0,,,False,True
9979,8436,41(a)(1)(A),1200.0,1200.0,,FC issued from the desk for failure to monitor 3 tanks,False,True
9980,8436,40(a)(4),1200.0,1200.0,,FC issued from the desk for failure to conduct annual maint for 3 tanks,False,True
9981,8436,35(a)(1),600.0,600.0,,FC issued from the desk  for failure to perform annula SB testing,False,True
9982,8378,41(b)(1),400.0,400.0,,FC issued from the desk for 3 piping,False,True
9983,8426,,,0.0,,,False,False
9984,8366,245,100.0,0.0,,,False,True
9985,8366,34(e)(2),100.0,0.0,,,False,True
9986,8452,,,0.0,,,False,False
9987,8445,,,0.0,,,False,False
9988,8442,,,0.0,,,False,False
9989,8453,244(a),200.0,200.0,,2018-2019,False,True
9990,8454,,,0.0,,,False,False
9991,8455,,,0.0,,,False,False
9992,8457,326(c),200.0,200.0,,,False,True
9993,8458,,,0.0,,,False,False
9994,8459,,,0.0,,,False,False
9995,8460,,,0.0,,,False,False
9996,8461,,,0.0,,,False,False
9997,8462,,,0.0,,,False,False
9998,8463,,,0.0,,,False,False
9999,8464,,,0.0,,,False,False
10000,8465,,,0.0,,,False,False
10001,8466,,,0.0,,,False,False
10002,8467,,,0.0,,,False,False
10003,8468,,,0.0,,,False,False
10004,8469,,,0.0,,,False,False
10005,8470,,,0.0,,,False,False
10006,8471,41(a)(1)(A),800.0,800.0,,x2 tanks,False,True
10007,8471,41(b)(1),800.0,800.0,,x2 piping,False,True
10008,8429,,,0.0,,,False,False
10009,8472,,,0.0,,,False,False
10011,8473,326(c),200.0,200.0,,current permit expired 7/25/2019; renewal application received on 8/9/2019,False,True
10012,8447,,,0.0,,,False,False
10013,8449,40(a)(5),800.0,800.0,,FC issued from the desk for Tanks 1 & 2.,False,True
10014,8474,,,0.0,,,False,False
10015,8475,41(b)(1),1200.0,1200.0,,FC issued from desk for failure to monitor 3 piping runs either monthly or annually.,False,True
10016,8476,,,0.0,,,False,False
10017,8448,241(a)(1),400.0,400.0,,FC issued from the desk,False,True
10018,8477,,,0.0,,,False,False
10019,8478,,,0.0,,,False,False
10020,8479,,,0.0,,,False,False
10021,8480,,,0.0,,,False,False
10022,8481,,,0.0,,,False,False
10023,8482,,,0.0,,,False,False
10024,8483,,,0.0,,,False,False
10025,8484,,,0.0,,,False,False
10026,8485,,,0.0,,,False,False
10027,8486,,,0.0,,,False,False
10028,8487,,,0.0,,,False,False
10029,8488,40(a)(4),400.0,400.0,,x1 tank a,False,True
10030,8446,20(d)(1)(A),300.0,300.0,,FC issued from the desk - failed SB testing,False,True
10031,8446,40(a)(4),400.0,400.0,,FC issued from the desk - PLLD out of the box test,False,True
10032,8489,325(c),400.0,400.0,,FC issued from the desk,False,True
10033,8489,325(d),200.0,200.0,,FC issued from the desk,False,True
10034,8490,244(a),200.0,0.0,,,True,False
10035,8491,35(a)(1),400.0,400.0,,,False,True
10036,8492,35(b)(1),300.0,300.0,,FC issued from the desk for 3 spill buckets,False,True
10037,8493,325(d),200.0,200.0,,FC issued from the desk,False,True
10038,8493,45(3),300.0,300.0,,FC issued from the desk for 3 tanks,False,True
10039,8493,45(3),400.0,400.0,,FC issued from the desk for 4 piping runs,False,True
10040,8448,35(a)(1),200.0,200.0,,FC issued from the desk,False,True
10041,8494,334(a),100.0,100.0,,FC issued from the desk; missing application form,False,True
10042,8494,41(a)(1)(A),400.0,400.0,,FC issued from the desk (tank),False,True
10043,8494,41(a)(1)(A),400.0,400.0,,FC issued from the desk (piping),False,True
10044,8494,241(a)(1),400.0,400.0,,FC issued from the desk,False,True
10045,8495,41(a)(1)(A),1200.0,1200.0,,FC issued from the desk for 3 tanks,False,True
10046,8495,41(a)(1)(A),1200.0,1200.0,,FC issued from the desk for 3 piping,False,True
10047,8496,,,0.0,,,False,False
10048,8497,244(a),200.0,200.0,,FC issued from the desk   9/4/2019 rec op lisitng - rk,False,True
10049,8497,40(a)(4),400.0,400.0,,"FC issued from the desk, ""out-of-the-box"" testing missing for ALLD 3921",False,True
10050,8498,,,0.0,,,False,False
10051,8499,,,0.0,,,False,False
10052,8500,,,0.0,,,False,False
10053,8501,,,0.0,,,False,False
10055,8502,,,0.0,,,False,False
10056,8503,,,0.0,,,False,False
10057,8504,35(a)(1),400.0,400.0,,2018 (x2 spill buckets) x,False,True
10058,8505,,,0.0,,,False,False
10059,8506,35(a)(1),800.0,0.0,,x4 spill buckets,True,False
10060,8507,,,0.0,,,False,False
10061,8508,,,0.0,,,False,False
10062,8509,,,0.0,,,False,False
10063,8450,,,0.0,,,False,False
10064,8510,,,0.0,,,False,False
10065,8511,,,0.0,,,False,False
10066,8512,,,0.0,,,False,False
10067,8513,,,0.0,,,False,False
10068,8514,,,0.0,,,False,False
10069,8515,,,0.0,,,False,False
10070,8516,,,0.0,,,False,False
10071,8517,41(a)(1)(A),1200.0,1200.0,,,False,True
10072,8518,,,0.0,,,False,False
