FacilityID,TankID,TankName,CompartmentID,CompartmentName,PipingID,Piping Style,Safe Suction,American Suction,High Pressure Or Bulk Piping,Piping Material FRP,Piping Material Gal Steel,Piping Material Stainless Steel,Piping Material Steel,Piping Material Copper,Piping Material Flex,Piping Material No Piping,Piping Material Other,Piping Material Unknown,Piping Flex Connector,Piping Corrosion Protection Sacrificial Anode,Piping Corrosion Protection Impressed Current,Piping Corrosion Protection Cathodic Not Required,Piping Corrosion Protection Other,Piping Corrosion Protection Unknown,Piping Line Leak Detector,Piping Automated Intersticial Monitoring,Piping Line Test Annual,Piping Line Test3yr,Piping Groundwater Monitoring,Piping Vapor Monitoring,Piping Interstitial Monitoring,Piping Statistical Inventory Reconciliation,Piping Release Detection Other,Piping Subpart KLine Test,Piping Subpart KOther,Pipe Tank Top Sump,Pipe Tank Top Sump Wall Type,Piping Wall Type,Pipe Trench Liner,Pipe Secondary Containment Other,Pipe Secondary Containment Unknown
6005520,6005520-2,2,6005520-2-1,1,6005520-2-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005520,6005520-3,3,6005520-3-1,1,6005520-3-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005520,6005520-4,4,6005520-4-1,1,6005520-4-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005520,6005520-5,5,6005520-5-1,1,6005520-5-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005520,6005520-6,6,6005520-6-1,1,6005520-6-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005535,6005535-1,1,6005535-1-1,1,6005535-1-1-1,Other,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005535,6005535-2,2,6005535-2-1,1,6005535-2-1-1,Other,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005535,6005535-3,3,6005535-3-1,1,6005535-3-1-1,Other,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005535,6005535-4,4,6005535-4-1,1,6005535-4-1-1,Other,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005535,6005535-5,5,6005535-5-1,1,6005535-5-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,Yes,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005535,6005535-6,6,6005535-6-1,1,6005535-6-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005535,6005535-7,7,6005535-7-1,1,6005535-7-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005535,6005535-8,8,6005535-8-1,1,6005535-8-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005535,6005535-9,9,6005535-9-1,1,6005535-9-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005535,6005535-10,10,6005535-10-1,1,6005535-10-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005535,6005535-11,11,6005535-11-1,1,6005535-11-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005535,6005535-12,12,6005535-12-1,1,6005535-12-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005535,6005535-13,13,6005535-13-1,1,6005535-13-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005535,6005535-14,14,6005535-14-1,1,6005535-14-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005535,6005535-15,15,6005535-15-1,1,6005535-15-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005535,6005535-16,16,6005535-16-1,1,6005535-16-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005535,6005535-17,17,6005535-17-1,1,6005535-17-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005535,6005535-18,18,6005535-18-1,1,6005535-18-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005535,6005535-19,19,6005535-19-1,1,6005535-19-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005535,6005535-20,20,6005535-20-1,1,6005535-20-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005535,6005535-21,21,6005535-21-1,1,6005535-21-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005535,6005535-22,22,6005535-22-1,1,6005535-22-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005589,6005589-1,1,6005589-1-1,1,6005589-1-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005589,6005589-2,2,6005589-2-1,1,6005589-2-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005589,6005589-3,3,6005589-3-1,1,6005589-3-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005589,6005589-4,4,6005589-4-1,1,6005589-4-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005589,6005589-5,5,6005589-5-1,1,6005589-5-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005589,6005589-6,6,6005589-6-1,1,6005589-6-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005589,6005589-7,7,6005589-7-1,1,6005589-7-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
6005589,6005589-8,8,6005589-8-1,1,6005589-8-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
64,0000064-1,1,0000064-1-1,1,0000064-1-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
64,0000064-2,2,0000064-2-1,1,0000064-2-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
64,0000064-3,3,0000064-3-1,1,0000064-3-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
64,0000064-4,4,0000064-4-1,1,0000064-4-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
7000001,7000001-1,1,7000001-1-1,1,7000001-1-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
7000001,7000001-2,2,7000001-2-1,1,7000001-2-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
7000001,7000001-3,3,7000001-3-1,1,7000001-3-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Double walled,No,Unknown,No
7000001,7000001-4,4,7000001-4-1,1,7000001-4-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Double walled,No,Unknown,No
7000002,7000002-1,1,7000002-1-1,1,7000002-1-1-1,Pressure,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,,Unknown,No,Yes,No
7000002,7000002-2,2,7000002-2-1,1,7000002-2-1-1,Pressure,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,,Unknown,No,Yes,No
7000002,7000002-3,3,7000002-3-1,1,7000002-3-1-1,Suction,Yes,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
7000002,7000002-4,4,7000002-4-1,1,7000002-4-1-1,Suction,Yes,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
7000011,7000011-1,1,7000011-1-1,1,7000011-1-1-1,Pressure,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Single walled,No,No,No
7000011,7000011-2,2,7000011-2-1,1,7000011-2-1-1,Pressure,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Single walled,No,No,No
7000011,7000011-3,3,7000011-3-1,1,7000011-3-1-1,Pressure,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Single walled,No,No,No
7000011,7000011-4,4,7000011-4-1,1,7000011-4-1-1,Pressure,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Single walled,No,No,No
7000011,7000011-5,5,7000011-5-1,1,7000011-5-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
7000011,7000011-6,6,7000011-6-1,1,7000011-6-1-1,Pressure,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Double walled,No,Unknown,No
7000011,7000011-7,7,7000011-7-1,1,7000011-7-1-1,Pressure,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Double walled,No,Unknown,No
7000011,7000011-8,8,7000011-8-1,1,7000011-8-1-1,Pressure,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Double walled,No,Unknown,No
7000028,7000028-3,3,7000028-3-1,1,7000028-3-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,,Double walled,No,Unknown,No
7000028,7000028-4,4,7000028-4-1,1,7000028-4-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,,Double walled,No,Unknown,No
7000028,7000028-5,5,7000028-5-1,1,7000028-5-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,,Double walled,No,Unknown,No
7000065,7000065-1,1,7000065-1-1,1,7000065-1-1-1,Pressure,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Unknown,,Unknown,No,Unknown,Yes
7000065,7000065-2,2,7000065-2-1,1,7000065-2-1-1,Pressure,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Unknown,,Unknown,No,Unknown,Yes
7000065,7000065-3,3,7000065-3-1,1,7000065-3-1-1,Pressure,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Unknown,,Unknown,No,Unknown,Yes
7000065,7000065-4,4,7000065-4-1,1,7000065-4-1-1,Pressure,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Unknown,,Unknown,No,Unknown,Yes
7000065,7000065-5,5,7000065-5-1,1,7000065-5-1-1,"Non-operational (e.g., fill line, vent line, gravity)",No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,Yes,No,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Unknown,No,Unknown,Yes
7000065,7000065-6,6,7000065-6-1,1,7000065-6-1-1,Pressure,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Double walled,No,Unknown,No
7000065,7000065-7,7,7000065-7-1,1,7000065-7-1-1,Pressure,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Double walled,No,Unknown,No
7000065,7000065-8,8,7000065-8-1,1,7000065-8-1-1,Pressure,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Double walled,No,Unknown,No
7000080,7000080-1,1,7000080-1-1,1,7000080-1-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Unknown,,Single walled,No,No,No
7000080,7000080-2,2,7000080-2-1,1,7000080-2-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Unknown,,Single walled,No,No,No
7000080,7000080-3,3,7000080-3-1,1,7000080-3-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Unknown,,Single walled,No,No,No
7000080,7000080-4,4,7000080-4-1,1,7000080-4-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Unknown,,Single walled,No,No,No
7000080,7000080-5,5,7000080-5-1,1,7000080-5-1-1,"Non-operational (e.g., fill line, vent line, gravity)",No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,Yes,No,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Unknown,No,Unknown,Yes
7000096,7000096-1,1,7000096-1-1,1,7000096-1-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
7000096,7000096-2,2,7000096-2-1,1,7000096-2-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
7000096,7000096-3,3,7000096-3-1,1,7000096-3-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
7000096,7000096-4,4,7000096-4-1,1,7000096-4-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
7000096,7000096-5,5,7000096-5-1,1,7000096-5-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
7000096,7000096-6,6,7000096-6-1,1,7000096-6-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
7000099,7000099-1,1,7000099-1-1,1,7000099-1-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Unknown,,Single walled,No,No,No
7000099,7000099-2,2,7000099-2-1,1,7000099-2-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Unknown,,Single walled,No,No,No
7000099,7000099-3,3,7000099-3-1,1,7000099-3-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Unknown,,Single walled,No,No,No
7000099,7000099-4,4,7000099-4-1,1,7000099-4-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Unknown,,Single walled,No,No,No
7000099,7000099-5,5,7000099-5-1,1,7000099-5-1-1,"Non-operational (e.g., fill line, vent line, gravity)",No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,Yes,No,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Unknown,No,Unknown,Yes
7000099,7000099-7,7,7000099-7-1,1,7000099-7-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,Yes,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
7000099,7000099-8,8,7000099-8-1,1,7000099-8-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,,Double walled,No,Unknown,No
7000099,7000099-9,9,7000099-9-1,1,7000099-9-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,,Double walled,No,Unknown,No
7000102,7000102-1,1,7000102-1-1,1,7000102-1-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Single walled,No,No,No
7000102,7000102-2,2,7000102-2-1,1,7000102-2-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Single walled,No,No,No
7000102,7000102-3,3,7000102-3-1,1,7000102-3-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Single walled,No,No,No
7000102,7000102-4,4,7000102-4-1,1,7000102-4-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Single walled,No,No,No
7000102,7000102-5,5,7000102-5-1,1,7000102-5-1-1,"Non-operational (e.g., fill line, vent line, gravity)",No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,No,No,No,Unknown,,Single walled,No,No,No
7000108,7000108-1,1,7000108-1-1,1,7000108-1-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
7000108,7000108-2,2,7000108-2-1,1,7000108-2-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
7000108,7000108-3,3,7000108-3-1,1,7000108-3-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
7000108,7000108-4,4,7000108-4-1,1,7000108-4-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
7000108,7000108-5,5,7000108-5-1,1,7000108-5-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
7000108,7000108-6,6,7000108-6-1,1,7000108-6-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
7000108,7000108-7,7,7000108-7-1,1,7000108-7-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
7000108,7000108-8,8,7000108-8-1,1,7000108-8-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
7000123,7000123-1,1,7000123-1-1,1,7000123-1-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
7000123,7000123-2,2,7000123-2-1,1,7000123-2-1-1,Pressure,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,,Double walled,No,Unknown,No
7000123,7000123-3,3,7000123-3-1,1,7000123-3-1-1,Pressure,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,,Double walled,No,Unknown,No
7000123,7000123-4,4,7000123-4-1,1,7000123-4-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
7000123,7000123-5,5,7000123-5-1,1,7000123-5-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
7000123,7000123-6,6,7000123-6-1,1,7000123-6-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
7000123,7000123-7,7,7000123-7-1,1,7000123-7-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
7000123,7000123-8,8,7000123-8-1,1,7000123-8-1-1,Pressure,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,,Double walled,No,Unknown,No
