FacilityID,TankID,TankName,TankLocation,TankStatus,FederallyRegulated,FieldConstructed,EmergencyGenerator,AirportHydrantSystem,MultipleTanks,TankClosureDate,TankInstallationDate,CompartmentalizedUST,NumberOfCompartments,TankMaterialDescription,TankCorrosionProtectionSacrificialAnode,TankCorrosionProtectionImpressedCurrent,TankCorrosionProtectionCathodicNotRequired,TankCorrosionProtectionInteriorLining,TankCorrosionProtectionOther,TankCorrosionProtectionUnknown,TankSecondaryContainment,CertOfInstallation,CertOfInstallationOther,DispenserID,DispenserUDC,DispenserUDCWallType
829,9481,1995-4,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1995.0,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
836,9490,1998-1-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1998.0,Yes,2,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
836,9491,1998-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1998.0,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
839,9502,1995-2,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1995.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
840,9505,1990-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1990.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
840,9506,1990-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1990.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
840,9507,1994-3,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1994.0,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
841,9515,1997-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1997.0,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
841,15810,2007-3,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
841,15793,2007-2-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,Yes,2,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
843,18320,2016-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
843,17286,2011-5,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,2011.0,No,0,,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
843,17287,2011-5,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,2011.0,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
843,9519,1974-4,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1974.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
843,9525,1990-2,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1990.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
843,9526,1990-3,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1990.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
844,9530,1988-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1988.0,No,1,Protected Steel with supplemental anodes,Yes,No,No,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
844,9531,1988-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1988.0,No,1,Protected Steel with supplemental anodes,Yes,No,No,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
848,9536,1992-1-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1992.0,Yes,2,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
854,18630,2017-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
854,18631,2017-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
857,17749,2014-1-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,Yes,2,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
859,19413,2023-1-M,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,Yes,,,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
859,19414,2023-2-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,Yes,2,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
863,9582,1997-1-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1997.0,Yes,2,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
865,9584,1999-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1999.0,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
872,9592,1992-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1992.0,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
872,9593,1992-2,Underground (entirely buried),ACTIVE,Yes,Unknown,Yes,Unknown,No,,1992.0,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
873,18619,2017-1-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,Yes,2,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
875,9604,1989-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1989.0,No,1,Protected Steel with supplemental anodes,Yes,No,No,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
875,9605,1989-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1989.0,No,1,Protected Steel with supplemental anodes,Yes,No,No,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
880,9608,1993-1,Underground (entirely buried),ACTIVE,Yes,Unknown,Yes,Unknown,No,,1993.0,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
886,9611,1992-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1992.0,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
889,9615,1993-1,Underground (entirely buried),ACTIVE,Yes,Unknown,Yes,Unknown,No,,1993.0,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
890,9619,1989-2,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1989.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
890,9620,1989-3,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1989.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
890,16281,2009-6,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
899,9622,1992-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1992.0,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
910,9626,1992-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1992.0,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
910,18885,1992-2,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
914,9627,1976-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1976.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
921,9642,1993-1,Underground (entirely buried),ACTIVE,Yes,Unknown,Yes,Unknown,No,,1993.0,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
928,9645,1993-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1993.0,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
944,9649,1992-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1992.0,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
946,9651,1988-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1988.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
948,9658,1996-1-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1996.0,Yes,2,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
948,18023,2015-2-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,Yes,2,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
948,18024,2015-3,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
949,9659,-1-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
950,9689,1990-12,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1990.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
950,9692,1990-6,Underground (entirely buried),ACTIVE,Yes,Unknown,Yes,Unknown,No,,1990.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
950,9693,1992-11,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1992.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
950,9695,1994-4,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1994.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
950,9697,1997-10,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1997.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
950,9698,1997-13,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1997.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
950,9700,1997-8,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1997.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
950,9701,1997-9,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1997.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
950,9703,2002-3,Underground (entirely buried),ACTIVE,Yes,Unknown,Yes,Unknown,No,,2002.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
950,18432,2016-15,Underground (entirely buried),ACTIVE,Yes,Unknown,Yes,Unknown,No,,,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
950,17463,2012-7,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
950,16552,2009-14,Underground (entirely buried),ACTIVE,Yes,Unknown,Yes,Unknown,No,,,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
951,9704,1988-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1988.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
961,9711,1966-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1966.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
962,9718,1998-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1998.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
962,9719,1998-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1998.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
962,16947,1998-3,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
963,16945,2007-4,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
963,15853,2007-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
963,15857,2007-2-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,Yes,2,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
963,15858,2007-3-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,Yes,2,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
969,9731,1995-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1995.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
970,9734,2002-3,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,2002.0,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
971,16997,2011-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
971,16998,2011-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
972,16205,2008-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
972,16206,2008-2-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,Yes,2,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
973,9752,1979-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1979.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
974,9758,1990-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1990.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
974,9759,1990-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1990.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
976,9768,1999-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1999.0,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
976,9769,1999-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1999.0,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
988,16376,2009-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
988,16377,2009-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
989,9780,1997-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1997.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
989,9781,1997-2-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1997.0,Yes,2,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
990,9783,2003-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,2003.0,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
993,9801,1998-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1998.0,No,1,PSteel with impressed current,No,Yes,No,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
993,9802,1998-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1998.0,No,1,PSteel with impressed current,No,Yes,No,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
993,16510,2009-7,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
993,16077,1988-5,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
993,16078,1988-6,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
993,17394,2012-7,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
997,16199,2008-1-M,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,Yes,,,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
997,16200,2008-2-M,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,Yes,,,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
997,16201,-1-3,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
998,18173,-1-3,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
998,9824,1999-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1999.0,No,1,Protected fiberthane steel tank,No,No,No,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
998,9825,1999-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1999.0,No,1,Protected fiberthane steel tank,No,No,No,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
998,9826,1999-3,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1999.0,No,1,Protected fiberthane steel tank,No,No,No,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
1001,9832,1989-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1989.0,No,1,PSteel with impressed current,No,Yes,No,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
1001,9833,1989-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1989.0,No,1,PSteel with impressed current,No,Yes,No,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
1001,9834,1989-3,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1989.0,No,1,Lined steel with impressed current system,No,Yes,No,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1003,9844,1998-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1998.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
1003,9845,1998-2-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1998.0,Yes,2,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
1007,9850,1988-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1988.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
1008,9851,1969-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1969.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1009,9852,1974-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1974.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1011,17918,2014-1-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,Yes,2,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
1019,9856,1988-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1988.0,No,1,Protected Steel with supplemental anodes,Yes,No,No,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
1020,9862,1989-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1989.0,No,1,PSteel with impressed current,No,Yes,No,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
1020,9863,1989-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1989.0,No,1,PSteel with impressed current,No,Yes,No,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
1021,15577,2006-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,2006.0,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
1024,9865,1957-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1957.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1025,9868,1989-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1989.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
1025,9869,1989-2,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1989.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
