FacilityID,TankID,TankName,CompartmentID,CompartmentName,PipingID,PipingStyle,SafeSuction,AmericanSuction,HighPressureOrBulkPiping,PipingMaterialFRP,PipingMaterialGalSteel,PipingMaterialStainlessSteel,PipingMaterialSteel,PipingMaterialCopper,PipingMaterialFlex,PipingMaterialNoPiping,PipingMaterialOther,PipingMaterialUnknown,PipingFlexConnector,PipingCorrosionProtectionSacrificialAnode,PipingCorrosionProtectionImpressedCurrent,PipingCorrosionProtectionCathodicNotRequired,PipingCorrosionProtectionOther,PipingCorrosionProtectionUnknown,PipingLineLeakDetector,PipingAutomatedIntersticialMonitoring,PipingLineTestAnnual,PipingLineTest3yr,PipingGroundwaterMonitoring,PipingVaporMonitoring,PipingInterstitialMonitoring,PipingStatisticalInventoryReconciliation,PipingReleaseDetectionOther,PipingSubpartKLineTest,PipingSubpartKOther,PipeTankTopSump,PipeTankTopSumpWallType,PipingWallType,PipeTrenchLiner,PipeSecondaryContainmentOther,PipeSecondaryContainmentUnknown
1866,18455,2017-2-3,21828,C,22069,Pressure,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1876,12103,1989-1,12169,A,12169,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1876,12104,1990-2,12170,A,12170,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1877,12113,1998-1,12179,A,12179,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1877,12114,1998-2,12180,A,12180,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1877,12115,2003-3,12181,A,12181,Non-Operational,Unknown,Unknown,Unknown,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1881,18908,2019-1,23315,A,23571,Suction,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1885,12132,1978-1,12198,A,12198,Unknown,Unknown,Unknown,Unknown,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1887,12140,1991-1,12206,A,12206,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1887,12141,1991-2,12207,A,12207,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1893,12151,1994-1,12217,A,12217,Suction,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1894,12158,2003-1,12224,A,12224,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1894,12159,2003-2,12225,A,12225,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1896,12164,1995-1,12230,A,12230,Suction,Unknown,Unknown,Unknown,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1896,12165,1995-2,12231,A,12231,Suction,Unknown,Unknown,Unknown,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1898,12166,1989-1,12232,A,12232,Unknown,Unknown,Unknown,Unknown,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1901,18828,-1-2,23227,A,23479,Unknown,Unknown,Unknown,Unknown,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1901,12182,1990-3,12248,A,12248,Suction,Unknown,Unknown,Unknown,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1905,12193,1996-1-2,12259,A,12259,Pressure,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1905,12193,1996-1-2,12260,B,12260,Pressure,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1905,12194,1996-2,12261,A,12261,Pressure,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1919,12205,1996-1,12272,A,12272,Pressure,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1919,12206,1996-2-M,12273,A,12273,Pressure,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1919,12207,1996-3-M,12274,A,12274,Pressure,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1919,12208,1996-4,12275,A,12275,Suction,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1920,12212,1997-1,12279,A,12279,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1920,12213,1997-2,12280,A,12280,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1921,18049,2015-1-4,21383,A,21611,Pressure,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1921,18049,2015-1-4,21411,B,21639,Pressure,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1921,18049,2015-1-4,21412,C,21640,Pressure,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1921,18049,2015-1-4,21413,D,21641,Pressure,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1922,12227,1986-1,12293,A,12293,Pressure,Unknown,Unknown,Unknown,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1922,12228,1986-2-M,12294,A,12294,Pressure,Unknown,Unknown,Unknown,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1922,12229,1986-3-M,12295,A,12295,Pressure,Unknown,Unknown,Unknown,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1922,12230,1986-4,12296,A,12296,Pressure,Unknown,Unknown,Unknown,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1929,12236,1990-1,12303,A,12303,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1930,12239,1994-1-2,12306,A,12306,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1930,12239,1994-1-2,12307,B,12307,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1931,16288,1999-3,16533,A,16687,Unknown,Unknown,Unknown,Unknown,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1936,12262,2004-2-2,12330,A,12330,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1936,12262,2004-2-2,12331,B,12331,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1936,12262,2004-2-2,12330,A,15991,Suction,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1936,12261,1998-1,12329,A,12329,Pressure,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1936,16495,1990RC2009-3,16754,A,16915,Unknown,Unknown,Unknown,Unknown,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1941,12269,1998-3,12338,A,12338,Non-Operational,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1942,12271,1990-1,12340,A,12340,Suction,Unknown,Unknown,Unknown,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1942,12271,1990-1,12340,A,17051,Suction,Unknown,Unknown,Unknown,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1944,12276,1999-1-M,12345,A,12345,Pressure,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1944,12277,1999-2-2,12346,A,12346,Pressure,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1944,12277,1999-2-2,12347,B,12347,Pressure,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1944,12278,1999-3,12348,A,12348,Pressure,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1946,18610,2017-2,21992,A,22239,Pressure,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1946,16944,1997-4,17225,A,17416,Suction,Unknown,Unknown,Unknown,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1946,18609,2017-1-2,21991,A,22238,Pressure,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1946,18609,2017-1-2,21999,B,22246,Pressure,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1953,12310,1982-1,12381,A,12381,Unknown,Unknown,Unknown,Unknown,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1955,12315,1990-1,12386,A,12386,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1955,12316,1990-2-2,12387,A,12387,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1955,12316,1990-2-2,12388,B,12388,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1957,12324,1990-1,12396,A,12396,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1961,12332,1990-1,12404,A,12404,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1961,12333,1990-2,12405,A,12405,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1961,12334,1990-3,12406,A,12406,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1964,12347,1990-1,12419,A,12419,Suction,Unknown,Unknown,Unknown,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1965,12357,1996RC01-1-M,12429,A,12429,Suction,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1965,12358,1996RC01-2-M,12430,A,12430,Suction,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1968,12360,1990-1,12432,A,12432,Suction,Unknown,Unknown,Unknown,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1969,12362,1995-1,12434,A,12434,Suction,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1970,12363,1990-1,12435,A,12435,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1971,17606,2013-1,18914,A,19135,Pressure,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1971,17607,2013-2,18915,A,19136,Pressure,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1971,17607,2013-2,18916,B,19137,Pressure,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1975,12375,1990-1,12447,A,12447,Non-Operational,Unknown,Unknown,Unknown,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1976,12376,1980-1,12448,A,12448,Unknown,Unknown,Unknown,Unknown,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1982,12389,1990-2-M,12461,A,12461,Non-Operational,Unknown,Unknown,Unknown,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1982,12390,1990-3-M,12462,A,12462,Pressure,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1982,12388,1990-1,12460,A,12460,Pressure,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,Yes,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1984,12393,1996-1,12465,A,12465,Unknown,Unknown,Unknown,Unknown,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1985,12395,1990-2-2,12468,B,12468,Unknown,Unknown,Unknown,Unknown,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1985,12394,1990-1,12466,A,12466,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1985,12395,1990-2-2,12467,A,12467,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1987,12399,1995-1,12471,A,12471,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1990,12406,1990-1,12478,A,12478,Suction,Unknown,Unknown,Unknown,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1992,12407,1990-1,12479,A,12479,Suction,Unknown,Unknown,Unknown,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1993,19129,2020-1,23550,A,23809,Suction,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1994,12409,1990-1,12481,A,12481,Suction,Unknown,Unknown,Unknown,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1996,12416,1991-3,12488,A,12488,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1998,12425,1991-1,12497,A,12497,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1998,12427,2004-2,12499,A,12499,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1999,12431,1996-1-2,12503,A,12503,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
1999,12431,1996-1-2,12504,B,12504,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
2000,12432,-1-1,12505,A,12505,Unknown,Unknown,Unknown,Unknown,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
2001,12433,1989-1,12506,A,12506,Suction,Unknown,Unknown,Unknown,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
2002,15528,2006-2,15686,A,15686,Suction,Unknown,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
2005,18793,2018-1-2,23191,A,23443,Suction,Unknown,Unknown,Unknown,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
