FacilityID,FacilityName,OwnerType,FacilityType1,FacilityType2,FacilityAddress1,FacilityAddress2,FacilityCity,FacilityCounty,FacilityZipCode,FacilityState,FacilityEPARegion,FacilityTribalSite,FacilityTribe,FacilityLatitude,FacilityLongitude,FacilityCoordinateSource,FacilityOwnerCompanyName,FacilityOperatorCompanyName,FinancialResponsibilityObtained,FinancialResponsibilityBondRatingTest,FinancialResponsibilityCommercialInsurance,FinancialResponsibilityGuarantee,FinancialResponsibilityLetterOfCredit,FinancialResponsibilityLocalGovernmentFinancialTest,FinancialResponsibilityRiskRetentionGroup,FinancialResponsibilitySelfInsuranceFinancialTest,FinancialResponsibilityStateFund,FinancialResponsibilitySuretyBond,FinancialResponsibilityTrustFund,FinancialResponsibilityOtherMethod,USTReportedRelease,AssociatedLUSTID,DispenserID,DispenserUDC,DispenserUDCWallType
3-000903,Hagley Museum & Library,Private Organization,Other,,298 Buck Road,,Wilmington,New Castle,19807,DE,3,,,39.7796,-75.5732,Map interpolation,Hagley Museum & Library,,No,,,,,,,,No,,,,Yes,N9807121,,,
3-000904,Logues Mobil Wilmington,Person,Retail fuel sales (non-marina),,101 North Union Street,,Wilmington,New Castle,19805,DE,3,,,39.747044,-75.574775,Map interpolation,"Logue, William A",,No,,,,,,,,No,,,,Yes,N9710170,,,
3-000905,Augustine Wildlife Area,Private Organization,Other,,303 S Congress St,,Port Penn,New Castle,19731,DE,3,,,39.5222,-75.5736,Map interpolation,DE DNREC - Fish & Wildlife Division,,No,,,,,,,,No,,,,,,,,
3-000908,Chevron Station,Person,Retail fuel sales (non-marina),,129 N 6th St,,Odessa,New Castle,19730,DE,3,,,39.4556,-75.6635,Map interpolation,"Schocie, Don R",,No,,,,,,,,No,,,,Yes,N9006041,,,
3-000911,Sky Hangar,Private Organization,Aviation/Aiport,,140 Old Churchmans Road,,New Castle,New Castle,19720,DE,3,,,39.672752,-75.612197,Map interpolation,Sky Hangar LLC,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N2103025,,,
3-000912,Eastern Auto Salvage,Person,Bulk plant storage/petroleum distributor,,451 Old Airport Road,,New Castle,New Castle,19720,DE,3,,,39.7009,-75.6141,Map interpolation,"Filipkowski, Michael & John ",,No,,,,,,,,No,,,,Yes,N9502050,,,
3-000914,Enterprise Flasher Inc,Person,Commercial,,4 Hadco Road,,Newport,New Castle,19804,DE,3,,,39.737922,-75.588169,Map interpolation,"Roehm, Jeff & Anne ",,No,,,,,,,,No,,,,Yes,N9504079,,,
3-000915,Churchman Village,Private Organization,Residential,,4949 Ogletown Stanton Road,,Newark,New Castle,19713,DE,3,,,39.6972,-75.6608,Map interpolation,Hoosier Care III dba Churchmans Village,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,,,,,
3-000916,Rons Discount Gas & Tires,Person,Retail fuel sales (non-marina),,4122 Concord Pike,,Wilmington,New Castle,19803,DE,3,,,39.811283,-75.550588,Map interpolation,"Palimere, Ron ",,No,,,,,,,,No,,,,Yes,N8810046,,,
3-000922,City of Wilmington Parks,Local Organization,Commercial,,1610 Shallcross Avenue,,Wilmington,New Castle,19806,DE,3,,,39.757792,-75.560476,Map interpolation,Wilmington (City of) Public Works,,No,,,,,,,,No,,,,Yes,N9112305,,,
3-000924,Former Allens Kero,Person,Other,,1002 South College Avenue,,Newark,New Castle,19713,DE,3,,,39.652594,-75.750755,Map interpolation,"Allen, Norma ",,No,,,,,,,,No,,,,Yes,N9511287,,,
3-000930,Brookview Apartments,Private Organization,Residential,,3602 Philadelphia Pike,,Claymont,New Castle,19703,DE,3,,,39.803188,-75.456897,Map interpolation,Brookview Associates,,No,,,,,,,,No,,,,Yes,N0712137,,,
3-000932,Southwood Farms,Private Organization,Agricultural/farm,,611 Valley Road,PO Box 160,Hockessin,New Castle,19707,DE,3,,,39.775249,-75.714344,Map interpolation,DiFelice Property,,No,,,,,,,,No,,,,Yes,N9103048,,,
3-000937,St Andrew's School,District Organization,School,,350 Noxontown Road,,Middletown,New Castle,19709,DE,3,,,39.4318,-75.6881,Map interpolation,St Andrews School,,No,,,,,,,,No,,,,Yes,N1810089,,,
3-000939,Sanford School,Private Organization,School,,6900 Lancaster Pike,,Hockessin,New Castle,19707,DE,3,,,39.774209,-75.676645,Map interpolation,Sanford School,,No,,,,,,,,No,,,,Yes,N0410115,,,
3-000940,Former Claymont Steel Facility aka Evraz,Private Organization,Industrial,,4001 Philadelphia Pike,,Claymont,New Castle,19703,DE,3,,,39.807724,-75.447016,Map interpolation,EVRAZ Claymont Steel,,No,,,,,,,,No,,,,Yes,N9510249,,,
3-000942,Summit Aviation Inc,Private Organization,Aviation/Aiport,,4200 Summit Bridge Road,Summit Airport,Middletown,New Castle,19709,DE,3,,,39.524041,-75.71893,Map interpolation,Summit Aviation,,No,,,,,,,,No,,,,Yes,N9904094,,,
3-000943,Woodlea Elderly Apartments,Private Organization,Residential,,5500 Fairmont Drive,,Wilmington,New Castle,19808,DE,3,,,39.7275,-75.6975,Map interpolation,Woodlea Elderly Apartments,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N9806091,,,
3-000945,Schmidt Baking Co,Private Organization,Industrial,,2 Boulden Circle,Attn: Charles Dougherty,New Castle,New Castle,19720,DE,3,,,39.687727,-75.572305,Map interpolation,Schmidt Baking,,No,,,,,,,,No,,,,,,,,
3-000947,The Layton Home,Private Organization,Commercial,,300 East 8th Street,,Wilmington,New Castle,19801,DE,3,,,39.741868,-75.545734,Map interpolation,The Layton Home,,No,,,,,,,,No,,,,Yes,N9606108,,,
3-000952,Louis Dreyfus Energy,Private Organization,Commercial,,301 South Heald Street,,Wilmington,New Castle,19801,DE,3,,,39.7315,-75.5431,Map interpolation,Diamond Petroleumy,,No,,,,,,,,No,,,,Yes,N9302025,,,
3-000953,Cokesbury Village,Private Organization,Residential,,726 Loveville Road,,Hockessin,New Castle,19707,DE,3,,,39.7733,-75.6635,Map interpolation,Peninsula United Methodist Homes,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N9904079,,,
3-000956,M Fierro & Sons Inc,Private Organization,Commercial,,1025 North Union Street,,Wilmington,New Castle,19805,DE,3,,,39.755417,-75.569111,Map interpolation,M Fierro & Sons,,No,,,,,,,,No,,,,Yes,N9911228,,,
3-000959,Middletown Baptist Church,Private Organization,Other,,419 Armstrong Corner Road,,Middletown,New Castle,19709,DE,3,,,39.4814,-75.7265,Map interpolation,Southern States Elkton Service,,No,,,,,,,,No,,,,,,,,
3-000960,Delcard Assoc Inc,Private Organization,Contractor,,24 Germay Drive,,Newport,New Castle,19804,DE,3,,,39.727841,-75.579261,Map interpolation,Delcard Associates,,No,,,,,,,,No,,,,Yes,N9510246,,,
3-000963,Ernest Disabatino & Sons,Private Organization,Contractor,,2601 West 4th Street,,Wilmington,New Castle,19805,DE,3,,,39.752524,-75.579451,Map interpolation,Disabatino - Ernest & Sons,,No,,,,,,,,No,,,,Yes,N9206154,,,
3-000964,Bell Atlantic 91720 Talleyville,Private Organization,Commercial,,2520 Silverside Road,,Wilmington,Sussex,19803,DE,3,,,39.808536,-75.516427,Map interpolation,Verizon Delaware,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N9001001,,,
3-000966,Wilmington Fire Dept#2,Local Organization,Commercial,,400 New Castle Avenue ,,Wilmington,New Castle,19899,DE,3,,,39.7296,-75.5425,Map interpolation,Wilmington (City of) Public Safety,,No,,,,,,,,No,,,,,,,,
3-000967,Wilmington Fire Dept #6,Local Organization,Commercial,,224 North Union Street,,Wilmington,New Castle,19805,DE,3,,,39.748316,-75.572736,Map interpolation,Wilmington (City of) Public Safety,,No,,,,,,,,No,,,,,,,,
3-000968,Delaware Mead Company,Private Organization,Contractor,,28 Brookside Drive,,Wilmington,New Castle,19804,DE,3,,,39.729277,-75.580527,Map interpolation,Delaware Mead LLC,,No,NO,NO,NO,NO,NO,,NO,No,NO,NO,,Yes,N1509089,,,
3-000969,Rodel Inc,Private Organization,Industrial,,451 Bellevue Road,,Newark,New Castle,19713,DE,3,,,39.649145,-75.735916,Map interpolation,Rohm & Haas,,No,,,,,,,,No,,,,,,,,
3-000971,Former Tybouts Wawa  ,Private Organization,Commercial,,882 South DuPont Highway,Tybouts Corner,New Castle,New Castle,19720,DE,3,,,39.6207,-75.6411,Map interpolation,Commonwealth Management,,No,,,,,,,,No,,,,Yes,N8912277,,,
3-000972,Delmarva Power & Light Co,Private Organization,Commercial,,500 Wakefield Drive,,Newark,New Castle,19702,DE,3,,,39.6634,-75.675,Map interpolation,Delmarva Power,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,,,,,
3-000973,AstraZeneca Pharmaceuticals LP,Private Organization,Industrial,,1800 Concord Pike,,Wilmington,New Castle,19803,DE,3,,,39.785747,-75.548919,Map interpolation,AstraZeneca Pharmaceuticals LP,,No,,,,,,,,No,,,,Yes,N1504021,,,
3-000974,Hurlock Roofing,Private Organization,Contractor,,26 Brookside Drive,,Newport,New Castle,19804,DE,3,,,39.72948,-75.580255,Map interpolation,Tar Properties,,No,,,,,,,,No,,,,Yes,N9111260,,,
3-000976,Bell Supply Inc,Private Organization,Commercial,,301 South West Street,,Wilmington,New Castle,19801,DE,3,,,39.737174,-75.557841,Map interpolation,Bell Supply,,No,,,,,,,,No,,,,Yes,N9406143,,,
3-000982,Stern Armory,State Organization,Aviation/Aiport,,1418 Newport Gap Pike,,Newport,New Castle,198042847,DE,3,,,39.7282,-75.6226,Map interpolation,DEARNG Army National Guard,,No,,,,,,,,No,,,,Yes,N0106051,,,
3-000983,Fixs General Store,Person,Retail fuel sales (non-marina),,432 Salem Church Road,,Newark,New Castle,19711,DE,3,,,39.647358,-75.702683,Map interpolation,"Fix, Phillip R",,No,,,,,,,,No,,,,Yes,N9006048,,,
3-000984,Army Aviation Support Duncan Armory,State Organization,Aviation/Aiport,,41 Corporate Circle,,New Castle,New Castle,19720,DE,3,,,39.6836,-75.6156,Map interpolation,DEARNG Army National Guard,,No,,,,,,,,No,,,,Yes,N0502014,,,
3-000985,Wilmington Fire Dept,Local Organization,Commercial,,112 E 12th Street,,Wilmington,New Castle,19801,DE,3,,,39.7469,-75.5449,Map interpolation,Wilmington (City of) Public Safety,,No,,,,,,,,No,,,,,,,,
3-000986,Wilmington Fire Station #3,Local Organization,Commercial,,333 East 30th Street,,Wilmington,New Castle,19802,DE,3,,,39.7523,-75.525,Map interpolation,Wilmington (City Of) Public Safety,,Yes,YES,NO,NO,NO,NO,,NO,No,NO,NO,,Yes,N9307141,,,
3-000987,Wilmington Fire Dept #1,Local Organization,Commercial,,400 West 2nd Street,,Wilmington,New Castle,19802,DE,3,,,39.739969,-75.556036,Map interpolation,Wilmington (City of) Public Safety,,No,,,,,,,,No,,,,Yes,N9501020,,,
3-000988,Morton Sklut,Person,Commercial,,700 Lancaster Avenue,,Wilmington,New Castle,19801,DE,3,,,39.739911,-75.561066,Map interpolation,"Sklut, Morton ",,No,,,,,,,,No,,,,Yes,N9112306,,,
3-000989,Rodel Elastomer Products,Private Organization,Industrial,,575 Bellevue Road,,Newark,New Castle,19713,DE,3,,,39.649645,-75.734519,Map interpolation,Rodel Elastomer Products,,No,,,,,,,,No,,,,,,,,
3-000990,896 Rental,Private Organization,Commercial,,504 Marl Pit Road,,Middletown,New Castle,19709,DE,3,,,39.4808,-75.7205,Map interpolation,896 Rental,,No,,,,,,,,No,,,,,,,,
3-000991,Hurlock Roofing,Private Organization,Contractor,,30 Brookside Drive,,Newport,New Castle,19804,DE,3,,,39.729097,-75.580877,Map interpolation,Tar Properties,,No,,,,,,,,No,,,,Yes,N9111262,,,
3-000992,WSMW Industries Inc,Private Organization,Industrial,,3025 Bowlerama Drive,,New Castle,New Castle,19720,DE,3,,,39.70138,-75.554127,Map interpolation,WSMW Industries,,No,,,,,,,,No,,,,Yes,N9392036,,,
3-000995,Old Rendering Plant Property,Private Organization,Commercial,,24 W Kyla Marie Dr,,Newark,New Castle,19702,DE,3,,,39.6648,-75.6848,Map interpolation,Delmarva Services,,No,,,,,,,,No,,,,,,,,
3-000998,Quality Inn Skyways,Private Organization,Commercial,,147 N Dupont Hwy,,Newark,New Castle,19711,DE,3,,,39.6727,-75.5988,Map interpolation,New Castle County,,No,,,,,,,,No,,,,,,,,
3-001019,DRBA Delaware Memorial Bridge Authority,Federal Organization,Commercial,,2162 New Castle Ave,,New Castle,New Castle,19720,DE,3,,,39.6961,-75.5514,Map interpolation,Delaware River & Bay Authority,,No,,,,,,,,No,,,,Yes,N9602026,,,
3-001020,Brandywine School Transportation Depot,District Organization,School,,3101 Edgemoor Avenue,,Wilmington,New Castle,19802,DE,3,,,39.750752,-75.518625,Map interpolation,Brandywine School District,,No,,,,,,,,No,,,,Yes,N9707096,,,
3-001021,Chester Mack Sales & Service,Person,Commercial,,22 South Heald Street,,Wilmington,New Castle,19801,DE,3,,,39.715688,-75.541033,Map interpolation,"Turner, Dawson B",,No,,,,,,,,No,,,,,,,,
3-001024,American Paper & Metals Inc,Private Organization,Industrial,,628 East 3rd Street,,Wilmington,New Castle,19801,DE,3,,,39.736819,-75.544572,Map interpolation,American Paper & Metals,,No,,,,,,,,No,,,,Yes,N8903002,,,
3-001029,B&M Auto,Person,Commercial,,525 South Market Street,,Wilmington,New Castle,19808,DE,3,,,39.730308,-75.556327,Map interpolation,"Lamplugh, William ",,No,,,,,,,,No,,,,Yes,N9203079,,,
3-001030,Furness Electric Co,Private Organization,Commercial,,1604 Todds Lane,,Wilmington,New Castle,19802,DE,3,,,39.748252,-75.521911,Map interpolation,Peter D Furness Electric,,No,,,,,,,,No,,,,Yes,N9904070,,,
3-001031,St Francis Hospital,Private Organization,Hospital (or other medical),,701 North Clayton Street,,Wilmington,New Castle,19805,DE,3,,,39.75,-75.5678,Map interpolation,St Francis Hospital,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N0009119,,,
3-001033,Vacant Amoco Tybouts Company,Private Organization,Commercial,,906 S Dupont Hwy,,New Castle,New Castle,19720,DE,3,,,39.6202,-75.6419,Map interpolation,Stockton Development,,No,,,,,,,,No,,,,Yes,N9705064,,,
3-001034,Ronnies Getty,Person,Retail fuel sales (non-marina),,306 N 5th St,,Odessa,New Castle,19730,DE,3,,,39.458647,-75.658724,Map interpolation,"Schocie, Ronald F",,No,,,,,,,,No,,,,Yes,N9007050,,,
3-001035,SMO #488 ,Private Organization,Retail fuel sales (non-marina),,668 Paper Mill Road,,Newark,New Castle,19711,DE,3,,,39.715,-75.7408,Map interpolation,"Dash In Food Stores, Inc",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1712146,,,
3-001037,Granogue,Private Organization,Residential,,2900 Montchanin Road,,Wilmington,New Castle,19807,DE,3,,,39.8298,-75.5805,Map interpolation,Longwood Gardens,,Yes,NO,NO,NO,NO,NO,,YES,No,NO,NO,,Yes,N9611187,,,
3-001040,Hillside Oil Company Inc,Person,Bulk plant storage/petroleum distributor,,40 Brookhill Drive,,Newark,New Castle,19702,DE,3,,,39.6489,-75.7255,Map interpolation,"Sellers, James L",,No,,,,,,,,No,,,,Yes,N9507165,,,
3-001041,AECO,Private Organization,Commercial,,3313 Capitol Trail,,Newport,New Castle,19804,DE,3,,,39.733012,-75.62582,Map interpolation,FS Owensby,,No,,,,,,,,No,,,,Yes,N9007058,,,
3-001043,Greenville Country Club,Private Organization,Commercial,,201 Owls Nest Road,,Wilmington,New Castle,19808,DE,3,,,39.816014,-75.62354,Map interpolation,Greenville Country Club,,No,,,,,,,,No,,,,Yes,N9005021,,,
3-001044,Creekwood,Private Organization,Contractor,,900 West Basin Road,,New Castle,New Castle,19720,DE,3,,,39.696386,-75.59645,Map interpolation,John E Healy & Sons,,No,,,,,,,,No,,,,,,,,
3-001046,Milford Crossroads Pump Station,Local Organization,Industrial,,662 Paper Mill Road,,Newark,New Castle,19711,DE,3,,,39.7145,-75.741,Map interpolation,Newark (City of) Water Department,,No,,,,,,,,No,,,,,,,,
3-001048,Parkway Contractors,Private Organization,Contractor,,121 West Ayre Street,,Newport,New Castle,19804,DE,3,,,39.712652,-75.61133,Map interpolation,Broadway/Andreoli,,No,,,,,,,,No,,,,Yes,N9105092,,,
3-001049,Hough Associates,Private Organization,Commercial,,289 Airport Road,,New Castle,New Castle,19720,DE,3,,,39.694444,-75.616427,Map interpolation,Hough Associates,,No,,,,,,,,No,,,,Yes,N8902003,,,
3-001053,The Market Place of Odessa,Private Organization,Commercial,,411 North 6th Street,,Odessa,New Castle,19730,DE,3,,,39.459749,-75.660147,Map interpolation,The Market Place of Odessa,,No,,,,,,,,No,,,,Yes,N8907267,,,
3-001054,John P Dugan & Son Inc,Person,Contractor,,1526 Matassino Road,,New Castle,New Castle,19720,DE,3,,,39.686722,-75.578574,Map interpolation,"Dugan, John P",,No,,,,,,,,No,,,,Yes,N9212277,,,
3-001055,Globe Beverage,Person,Commercial,,240 Locust Avenue,,Wilmington,New Castle,19805,DE,3,,,39.735503,-75.599041,Map interpolation,"Dinenno, Anthony ",,No,,,,,,,,No,,,,Yes,N9010080,,,
3-001056,Claymont Speedy see also  3-000293 BP Service Station #718,Private Organization,Retail fuel sales (non-marina),,1609 Philadelphia Pike,,Wilmington,New Castle,19809,DE,3,,,39.7859,-75.4773,Map interpolation,Claymont Speedy Inc,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1701009,,,
3-001057,Albrights Triangle Service,Person,Retail fuel sales (non-marina),,308 Edgemoor Road,,Wilmington,New Castle,19809,DE,3,,,39.760658,-75.511427,Map interpolation,"Albright, Homer & Helen ",,No,,,,,,,,No,,,,Yes,N9506131,,,
3-001058,Kentmere Merciful Rest Society,Private Organization,Residential,,1900 Lovering Avenue,,Wilmington,New Castle,19806,DE,3,,,39.762076,-75.562319,Map interpolation,Kentmere Merciful Rest Society,,No,,,,,,,,No,,,,Yes,N9801003,,,
3-001061,Crystal Clear Eshelmans,Person,Retail fuel sales (non-marina),,3 Paul Drive,,New Castle,New Castle,19720,DE,3,,,39.691,-75.5972,Map interpolation,"Eshelmans, Bonnie ",,No,,,,,,,,No,,,,Yes,N8704007,,,
3-001066,Certified Concrete Transportation,Private Organization,Commercial,,201 Marsh Lane,Petrillo Industrial Park,New Castle,New Castle,19720,DE,3,,,39.7093,-75.5776,Map interpolation,Delaware Recyclable Products,,No,,,,,,,,No,,,,Yes,N9810178,,,
3-001067,Certified Concrete Inc,Private Organization,Commercial,,250 Marsh Lane,Petrillo Industrial Park,New Castle,New Castle,19720,DE,3,,,39.7093,-75.5776,Map interpolation,Delaware Recyclable Products,,No,,,,,,,,No,,,,,,,,
3-001068,St Edmonds Academy Inc,Private Organization,School,,2120 Veale Road,,Wilmington,New Castle,19810,DE,3,,,39.804111,-75.488766,Map interpolation,Brothers of Holy Cross,,No,,,,,,,,No,,,,Yes,N0507057,,,
3-001070,IBB Incorporated Wilmington,Private Organization,Retail fuel sales (non-marina),,601 Concord Avenue,,Wilmington,New Castle,19802,DE,3,,,39.7591,-75.5419,Map interpolation,IBB,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1408065,,,
3-001073,The HMO of Delaware Inc,Private Organization,Commercial,,1401 Foulk Road,Suite G Health Care Center,Wilmington,New Castle,19803,DE,3,,,39.800666,-75.523347,Map interpolation,BPG Office Partners IV LLC,,No,,,,,,,,No,,,,Yes,N0401004,,,
3-001075,Castle Bag Company,Person,Commercial,,115 Valley Road,,Newport,New Castle,19804,DE,3,,,39.727494,-75.582088,Map interpolation,"Russell, Harry B",,No,,,,,,,,No,,,,,,,,
3-001083,Jacob Gerald Z Berkowitz,Private Organization,Other,,118 South Market Street,,Wilmington,New Castle,19801,DE,3,,,39.734152,-75.555327,Map interpolation,Gerald Z Berkowitz Esquire,,No,,,,,,,,No,,,,Yes,N9505113,,,
3-001084,ML Whiteman & Sons Inc,Person,Commercial,,1130 Middletown Warwick Road,,Middletown,New Castle,19709,DE,3,,,39.424972,-75.761038,Map interpolation,"Whitman, Susan ","Whiteman, Martin ",No,,,,,,,,No,,,,Yes,N9708115,,,
3-001087,Musselman Property James,Person,Commercial,, 901 Bear Corbitt Road ,,Bear,New Castle,19701,DE,3,,,39.6322,-75.6597,Map interpolation,"Musselman, James ",,No,,,,,,,,No,,,,Yes,N9211256,,,
3-001088,Neals Inc,Private Organization,Contractor,,1400 First State Boulevard,,Newport,New Castle,19804,DE,3,,,39.708594,-75.639272,Map interpolation,Neals,,No,,,,,,,,No,,,,,,,,
3-001089,Newark Lumber Company,Person,Commercial,,221 East Main Street,,Newark,New Castle,19715,DE,3,,,39.682655,-75.745044,Map interpolation,"Robinson, J Fred & Evelyn ",,No,,,,,,,,No,,,,Yes,N9711195,,,
3-001090,Brandywine School Maintenance,District Organization,School,,3305 Green Street,,Claymont,New Castle,19703,DE,3,,,39.8029,-75.4654,Map interpolation,Brandywine School District,,No,,,,,,,,No,,,,Yes,N0001005,,,
3-001091,City of Wilmington Fire Station #4,Local Organization,Commercial,,22nd Street & Tatnall Street,,Wilmington,New Castle,19802,DE,3,,,39.753511,-75.540313,Map interpolation,Wilmington (City of) Public Safety,,No,,,,,,,,No,,,,Yes,N9708126,,,
3-001092,Marsh Road Pumping Station,County Organization,Industrial,,1218 Marsh Rd ,,Wilmington,New Castle,19803,DE,3,,,39.7903,-75.506,Map interpolation,New Castle County Public Works,,No,,,,,,,,No,,,,,,,,
3-001093,Hercules Plaza,Private Organization,Commercial,,1313 North Market Street,,Wilmington,New Castle,19894,DE,3,,,39.748862,-75.547018,Map interpolation,"DCL Leasing Partners Limited Partnership, LTD-VI",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,,,,,
3-001095,Dealers Service,Person,Commercial,,613 Pulaski Highway,,Bear,New Castle,19701,DE,3,,,39.646997,-75.635416,Map interpolation,"Landgraf, James E",,No,,,,,,,,No,,,,Yes,N9102029,,,
3-001097,The Concrete Company,Private Organization,Commercial,,101 Brookside Drive,,Newport,New Castle,19804,DE,3,,,39.727075,-75.580988,Map interpolation,The Concrete Company,,No,,,,,,,,No,,,,Yes,N9201009,,,
3-001099,J Caleb Boggs Courthouse Federal Building,Federal Organization,Commercial,,844 King Street,,Wilmington,New Castle,19801,DE,3,,,39.7437,-75.5466,Map interpolation,US General Services Administration,"CTS-WW, JV",No,NO,NO,NO,NO,NO,,NO,No,NO,NO,,Yes,N1809082,,,
3-001102,Duffy Property LLC-1600,Private Organization,Auto dealership/auto maintenance & repair,,1600 East Newport Pike,,Newport,New Castle,19804,DE,3,,,39.715778,-75.603052,Map interpolation,Duffy Property LLC,,No,,,,,,,,No,,,,Yes,N1807057,,,
3-001104,Delaware City Logistics Company,Private Organization,Industrial,,4550 Wrangle Hill Road,River Road & J Street,Delaware City,New Castle,19706,DE,3,,,39.5868,-75.6297,Map interpolation,Delaware City Logistics Company,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N9902026,,,
3-001109,Everett Meredith Middle School,District Organization,School,,504 South Broad Street,,Middletown,New Castle,19709,DE,3,,,39.442705,-75.715783,Map interpolation,Appoquinimink School District,,No,NO,NO,NO,NO,NO,,NO,No,NO,NO,,,,,,
3-001115,Christiana Pump Station,County Organization,Industrial,,10 Shields Lane,,Newark,New Castle,19702,DE,3,,,39.663,-75.657,Map interpolation,New Castle County Public Works,,No,,,,,,,,No,,,,Yes,N9411243,,,
3-001116,MOT Sewage Treatment Plant,County Organization,Industrial,,810 Old Corbitt Road,,Odessa,New Castle,19730,DE,3,,,39.4508,-75.6481,Map interpolation,New Castle County Public Works,,No,,,,,,,,No,,,,Yes,N9610178,,,
3-001118,Star States Tower,Private Organization,Commercial,,1101 French Street,,Wilmington,New Castle,19801,DE,3,,,39.745661,-75.5458,Map interpolation,Rodney Square North Partner,,No,,,,,,,,No,,,,,,,,
3-001119,Christina Operations,State Organization,Commercial,,200 Salem Church Road,,Newark,New Castle,19711,DE,3,,,39.665008,-75.6951,Map interpolation,Christina School District,,No,,,,,,,,No,,,,Yes,N9809161,,,
3-001120,Ennis Electric,Person,Commercial,,1634 Pulaski Highway,,Bear,New Castle,19701,DE,3,,,39.617622,-75.69647,Map interpolation,"Ennis, Howard ",,No,,,,,,,,No,,,,,,,,
3-001122,Chapel Street Service Center,Person,Retail fuel sales (non-marina),,197 South Chapel Street,,Newark,New Castle,19711,DE,3,,,39.676788,-75.743949,Map interpolation,"Fallon, Nick ",,No,,,,,,,,No,,,,Yes,N0906051,,,
3-001123,Wilsons Radiator Shop,Private Organization,Auto dealership/auto maintenance & repair,,604 Frenchtown Rd,,New Castle,New Castle,19720,DE,3,,,39.6641,-75.5795,Map interpolation,CH Foraker Realty Assoc,,No,,,,,,,,No,,,,Yes,N9006042,,,
3-001124,Lend Lease Cars Inc,Private Organization,Commercial,,240 South DuPont Highway,,New Castle,New Castle,19720,DE,3,,,39.653858,-75.6165,Map interpolation,Lend Lease Cars,,No,,,,,,,,No,,,,,,,,
3-001132,Quality Heating & Air Conditioning,Private Organization,Commercial,,31 Brookside Drive,,Newport,New Castle,19804,DE,3,,,39.72858,-75.581144,Map interpolation,Arco Products,,No,,,,,,,,No,,,,,,,,
3-001133,ICI,Private Organization,Industrial,,750 Dawson Drive,,Newark,New Castle,19711,DE,3,,,39.652277,-75.727997,Map interpolation,Adriatic Associates,,No,,,,,,,,No,,,,,,,,
3-001135,Newark Parts Dist Center MOPAR (former Chrysler Assembly Plant),Private Organization,Industrial,,225 Inspiration Boulevard,,Newark,New Castle,19713,DE,3,,,39.6672,-75.7542,Map interpolation,Newark Parts Depot - Chrysler,,No,,,,,,,,No,,,,Yes,N9910218,,,
3-001136,Shore Stop #253 New Castle,Private Organization,Retail fuel sales (non-marina),,891 South DuPont Highway,Tybouts Corner,New Castle,New Castle,19720,DE,3,,,39.6211,-75.6423,Map interpolation,"GPM1, LLC",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1404018,,,
3-001140,Delaware Beverage Co,Private Organization,Industrial,,3020 Bowlerama Drive,,New Castle,New Castle,19720,DE,3,,,39.702024,-75.553999,Map interpolation,Delaware Beverage,,No,,,,,,,,No,,,,,,,,
3-001141,Southern States Newark SE,Private Organization,Commercial,,800 Ogletown Road,,Newark,New Castle,19711,DE,3,,,39.686274,-75.729765,Map interpolation,Southern States Coop,,No,,,,,,,,No,,,,Yes,N9006039,,,
3-001142,Woodlawn Trustees Inc,Private Organization,Commercial,,303 Woodlawn Road,,Wilmington,New Castle,19803,DE,3,,,39.818761,-75.550141,Map interpolation,Woodlawn Trustees,,No,,,,,,,,No,,,,,,,,
3-001143,John E Healy & Sons Inc,Private Organization,Contractor,,525 Terminal Avenue,,Wilmington,New Castle,19801,DE,3,,,39.718728,-75.538211,Map interpolation,John E Healy & Sons,,No,,,,,,,,No,,,,Yes,N9201004,,,
3-001146,Robert Jones Funeral Home,Person,Commercial,,122 West Main Street,,Newark,New Castle,19711,DE,3,,,39.683073,-75.756714,Map interpolation,"Jones, Robert T",,No,,,,,,,,No,,,,,,,,
3-001147,Daisy Construction Inc,Person,Contractor,,3128 New Castle Avenue,,New Castle,New Castle,19720,DE,3,,,39.709702,-75.54868,Map interpolation,"Iacono, Leonard F",,No,,,,,,,,No,,,,Yes,N9804062,,,
3-001148,1001 Jefferson Plaza,Private Organization,Residential,,1001 Jefferson Street,,Wilmington,New Castle,19801,DE,3,,,39.748102,-75.552586,Map interpolation,1001 Jefferson Plaza Limited,,No,,,,,,,,No,,,,,,,,
