facility_id,land_location_id,facility_desc,facilitystatus,created_by,created_date,updated_by,updated_date,tribe_owned,potential_abandoned,state_id_number,icis_number,frs_number
203,203,SAN TAN RANCH aka FLYING W aka TRIPLE M,Permanent Closed,,2014-02-10 19:05:32,,2017-02-02 10:15:39,FALSE,,,,
204,204,"""GRANDE MACHINERY, aka AMERICAN RECYCLING""",Permanent Closed,,2014-02-10 19:05:32,,2017-02-02 10:15:39,FALSE,,,,
205,205,DELA TEK,Permanent Closed,,2014-02-10 19:05:32,,2017-02-02 10:15:39,FALSE,,,,
206,206,"""NORRIS TRIMBLE LEASE, aka PACIFIC LIVESTOCK""",Permanent Closed,,2014-02-10 19:05:32,,2017-02-02 10:15:39,FALSE,,,,
207,207,SAINT JOHN THE BAPTIST PARISH,Permanent Closed,,2014-02-10 19:05:32,,2017-02-02 10:15:39,FALSE,,,,
208,208,GENSTAR CONSERVATION SYSTEMS aka INDUSTRIAL RUBBER aka LONE BUTTE,Permanent Closed,,2014-02-10 19:05:32,,2017-02-02 10:15:39,FALSE,,,,
209,209,TUBA CITY EXPRESS #512 aka SUPERFUELS aka SUNSHINE WESTERN aka TUBA CITY CHEVRON,Operating,,2014-02-10 19:05:32,,2017-02-02 10:15:39,FALSE,,,,
210,210,HAVASUPAI TRIBE HELIPORT,Permanent Closed,,2014-02-10 19:05:32,,2017-02-02 10:15:39,TRUE,,,,
211,211,"""HAVASU LAKE SERVICE, INC.""",Permanent Closed,,2014-02-10 19:05:32,,2017-02-02 10:15:39,FALSE,,,,
212,212,HUALAPAI HILLTOP,Permanent Closed,,2014-02-10 19:05:32,,2017-02-02 10:15:39,TRUE,,,,
213,213,BUSSELL'S HUPA CHEVRON,Permanent Closed,,2014-02-10 19:05:32,,2017-02-02 10:15:39,FALSE,Y,,,
214,214,AT & T ARROW CANYON,Permanent Closed,,2014-02-10 19:05:32,,2017-02-02 10:15:39,FALSE,,,,
215,215,BIA - BLDG 824,Permanent Closed,,2014-02-10 19:05:32,,2017-02-02 10:15:39,FALSE,,,,
216,216,BIA - THORNTON LOOKOUT,Permanent Closed,,2014-02-10 19:05:32,,2017-02-02 10:15:39,FALSE,,,,
217,217,FAA VORTAC STATION,Permanent Closed,,2014-02-10 19:05:32,,2017-02-02 10:15:39,FALSE,,,,
218,218,R.D.'S PIT STOP,Permanent Closed,,2014-02-10 19:05:32,,2017-02-02 10:15:39,FALSE,,,,
219,219,"""Bureau of Indian Affairs, BUILDING 909""",Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,TRUE,,,,
220,220,ABANDONED SERVICE STATION,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,TRUE,,,,
221,221,ABANDONED MOTEL SITE,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,TRUE,,,,
222,222,LA POSTA RESERVATION,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,TRUE,,,,
223,223,PALA STORE,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,FALSE,,,,
224,224,BIA MORONGO INDIAN RESERVATION,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,FALSE,,,,
225,225,WEST LINE GASOLINE aka ABANDONED SERVICE STATION,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,FALSE,,,,
226,226,PAUMA INDIAN RESERVATION,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,TRUE,,,,
227,227,PYRAMID LAKE FISHERIES,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,TRUE,,,,
228,228,MARBLE BLUFF FISH HATCHERY,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,FALSE,,,,
229,229,CHEVRON STATION 9-1513,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,FALSE,,,,
230,230,SCOTTSDALE FEED YARD,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,FALSE,,,,
231,231,SALT RIVER SAND AND ROCK - DOBSON PLANT,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,FALSE,,,,
232,232,BROOKS MOUNTAIN VIEW MINIMART,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,TRUE,,,,
233,233,PYRAMID LAKE MARINA STORE,Operating,,2014-02-10 19:05:33,,2017-02-02 10:15:39,TRUE,,,,
234,234,CIRCLE K 1002(returned to owner),Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,FALSE,,,,
235,235,MESA PLANT #2,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,FALSE,,,,
236,236,Beeline Pit Stop (Former JR'S CONVENIENCE STORE),Operating,,2014-02-10 19:05:33,AFONG,2017-03-07 16:44:54,TRUE,,,,
237,237,SALT RIVER-VERDE RIVER WATER TREATMENT PLANT,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,FALSE,,,,
238,238,Salt River Indian Community Fuel Facility,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,TRUE,,,,
239,239,Pavillion Shell,Operating,,2014-02-10 19:05:33,,2017-02-02 10:15:39,FALSE,,,,
240,240,VULCAN MATERIALS aka MESA PLANT - CALMAT (formerly INDUSTRIAL ASPHALT),Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,FALSE,,,,
241,241,B & W TRUCKING,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,FALSE,,,,
242,242,PIIPASH SHELL,Operating,,2014-02-10 19:05:33,BOJHA,2021-11-02 14:32:38,TRUE,,,,
243,243,PHOENIX CEMENT TERMINAL,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,TRUE,,,,
244,244,PAVILION LAKES GOLF COURSE,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,FALSE,,,,
245,245,PHELPS DODGE BLACK RIVER PUMP STATION,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,FALSE,,,,
246,246,BIA AIRPORT & NATURAL RESOURCES BLDG (BRANCH OF FORESTRY),Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,FALSE,,,,
247,247,BIA POINT OF PINES,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,FALSE,,,,
248,248,IHS - SAN CARLOS HOSPITAL,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,FALSE,,,,
249,249,BIA COOLIDGE DAM GOV'T QUARTERS,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,FALSE,,,,
250,250,SAN CARLOS SCHOOL BUS FACILITY,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,TRUE,,,,
251,251,NOLINE'S COUNTRY STORE,Operating,,2014-02-10 19:05:33,,2017-02-02 10:15:39,FALSE,,,,
252,252,ADOT - FLYING 'V' MAINTENANCE FACILITY,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,FALSE,,,,
253,253,SAN CARLOS AIRPORT,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,FALSE,,,,
254,254,SAN CARLOS MARKETPLACE (Former San Carlos Service Station),Temporary Closed,,2014-02-10 19:05:33,BOJHA,2021-09-05 09:33:24,TRUE,,,,
255,255,BIA SAN CARLOS POLICE DEPT.,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,FALSE,,,,
256,256,SAN CARLOS RECREATION AND WILDLIFE DEPT.,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,TRUE,,,,
257,257,EMPIRE MACHINERY (SUBSIDIARY),Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,FALSE,,,,
258,258,WESTERN AUTO AND TRUCK REPAIR,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,FALSE,,,,
259,259,TRI-CITY LANDFILL,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,TRUE,,,,
260,260,STAYSHONS (aka CHAPPARAL) CHEVRON,Operating,,2014-02-10 19:05:33,,2017-02-02 10:15:39,FALSE,,,,
261,261,"""PERIDOT COMPLEX (aka, APACHE BURGER)""",Operating,,2014-02-10 19:05:33,,2017-02-02 10:15:39,FALSE,,,,
262,262,SAN CARLOS RADIO COMM. LINK,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,FALSE,,,,
263,263,TOWANITS YOUTH CENTER,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,TRUE,,,,
264,264,TULE RIVER INDIAN RESERVATION,Permanent Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,TRUE,,,,
265,266,BLACK MOUNTAIN TRUCK STOP,Temporary Closed,,2014-02-10 19:05:33,,2017-02-02 10:15:39,TRUE,,,,
266,267,FOUR SEASONS MARKET,Operating,,2014-02-10 19:05:34,,2017-02-02 10:15:39,TRUE,,,,
267,268,I-80 SMOKESHOP,Operating,,2014-02-10 19:05:34,,2017-02-02 10:15:39,TRUE,,,,
268,269,WASHOE TRIBE RESERVATION,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,TRUE,,,,
269,270,WHITERIVER GARAGE,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,TRUE,,,,
270,271,WILLIAMS CREEK NAT'L. FISH HATCHERY,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,FALSE,,,,
271,272,AT&T COMMUNICATIONS,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,FALSE,,,,
272,273,APACHE GAME AND FISH DEPT.,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,TRUE,,,,
273,274,"""BIA - FIRE DEPT, WHITERIVER AIRPORT""",Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,FALSE,,,,
274,275,ALCHESAY NAT'L. FISH HATCHERY,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,FALSE,,,,
275,276,FORESTDALE SERVICE STATION,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,TRUE,,,,
276,277,SUNRISE PARK/SKI AREA STORE,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,TRUE,,,,
277,278,FORT APACHE TIMBER COMPANY WHITERIVER,Permanent Closed,,2014-02-10 19:05:34,RJAMISON,2017-07-05 13:13:46,TRUE,,,,
278,279,CIBECUE COMMERCIAL CENTER,Operating,,2014-02-10 19:05:34,,2017-02-02 10:15:39,TRUE,,,,
279,280,HON-DAH GAS C-STORE,Operating,,2014-02-10 19:05:34,,2017-02-02 10:15:39,TRUE,,,,
280,281,WHITERIVER POLICE DEPT.,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,TRUE,,,,
281,282,CIBECUE TRADING POST,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,FALSE,,,,
282,283,JACK'S TRADING POST,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,FALSE,,,,
283,284,ADOT MANY FARMS MAINT. FACILITY,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,FALSE,,,,
284,285,APACHE MATERIALS aka DEVELOPMENT ENTERPRISE YARD,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,TRUE,,,,
285,286,EAST FORK T.P. aka FAST FORK STORE,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,TRUE,,,,
286,287,BROKEN ARROW (LOUZELLA OLSON),Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,FALSE,,,,
287,288,CEDAR CREEK FOOD STORE,Temporary Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,TRUE,,,,
288,289,APACHE TRIBAL MAINTENANCE YARD,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,TRUE,,,,
289,290,YAVAPAI CASINO/BINGO formerly TIM'S BUICK,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,TRUE,,,,
290,291,Good2Go Store #555 - 76 Station,Operating,,2014-02-10 19:05:34,BOJHA,2021-09-06 12:15:19,FALSE,,,,
291,292,ARROWHEAD MARKET,Operating,,2014-02-10 19:05:34,,2017-02-02 10:15:39,TRUE,,,,
292,293,BILL PEARSON MARKET,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,FALSE,,,,
293,294,AK-CHIN FARMS,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,TRUE,,,,
294,295,VEKOL COMMISSARY,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,TRUE,,,,
295,296,BARONA GAS STATION,Operating,,2014-02-10 19:05:34,,2017-02-02 10:15:39,TRUE,,,,
296,297,STAR MART TEXACO 60 aka SHORT STOP 505,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,FALSE,,,,
297,298,YAVAPAI TRIBAL CONSTRUCTION YARD,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,TRUE,,,,
298,299,HAVASU PALMS. INC.,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,FALSE,,,,
299,300,THREE BUOYS MARINA,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,FALSE,,,,
300,301,HAVASU LANDING RESORT STORE,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,FALSE,,,,
301,302,YUMA CITY LANDFILL,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,FALSE,,,,
302,303,COCOPAH EASY CORNER STORE,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,TRUE,,,,
303,304,TELLES RANCH INC.,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,FALSE,,,,
304,305,"""AVI SUQUILLA AIRPORT, aka C.R.I.T. AIR""",Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,TRUE,,,,
305,306,"""KING RANCH, aka BRUCE CHURCH""",Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,FALSE,,,,
306,307,PARKER IHS HOSPITAL,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,FALSE,,,,
307,308,LE PERA SCHOOL,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,TRUE,,,,
308,309,C.R.I.T. FARMS,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,TRUE,,,,
309,310,FRANK ELLIS MARINE,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,FALSE,,,,
310,311,KENELL MCGUIRE,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,FALSE,,,,
311,312,AHA QUIN RESORT,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,TRUE,,,,
312,313,PARADISE POINT CAMP,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,FALSE,,,,
313,314,WATER WHEEL RESORT,Permanent Closed,,2014-02-10 19:05:34,,2017-02-02 10:15:39,FALSE,,,,
314,315,JOE MARTINEZ FARMS,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,FALSE,,,,
315,316,ROVEY LAND AND CATTLE CO.,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,FALSE,,,,
316,317,BADENOCK'S RESTAURANT,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,FALSE,,,,
317,318,WOODY'S II CONVENIENCE MARKET,Operating,,2014-02-10 19:05:35,,2017-02-02 10:15:39,TRUE,,,,
318,319,SAGUARO CHEVROLET INC.,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,FALSE,,,,
319,320,TANNER PLANT 85,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,FALSE,,,,
320,321,IMPERIAL MACHINERY (SUBSIDIARY),Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,FALSE,,,,
321,322,BLUE WATER DELI & SPIRITS,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,TRUE,,,,
322,323,PARKER UNIFIED SCHOOL DISTRICT,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,TRUE,,,,
323,324,BIG RIVER C.S.D.,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,FALSE,,,,
324,325,DUCKWATER SHOSHONE FACILITY,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,TRUE,,,,
325,326,MOJAVE VALLEY FLYING SERVICE,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,FALSE,,,,
326,327,DESERT MAGIC FARMS,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,FALSE,,,,
327,328,MOHAVE FARMS,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,FALSE,,,,
328,329,AVI KWA 'AME FARMS,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,TRUE,,,,
329,330,FORT MOJAVE SMOKE SHOP,Operating,,2014-02-10 19:05:35,,2017-02-02 10:15:39,TRUE,,,,
330,331,FORT MOJAVE POLICE DEPT.,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,TRUE,,,,
331,332,RUSSELL BROS. RANCHES INC.,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,FALSE,,,,
332,333,BA'JA SERVICE STATION,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,TRUE,,,,
333,334,VERDE WELLS,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,FALSE,,,,
334,335,BAJA II GAS STATION,Operating,,2014-02-10 19:05:35,,2017-02-02 10:15:39,TRUE,,,,
335,336,QUECHAN GREENHOUSE ENTERPRISES,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,TRUE,,,,
336,337,MORONGO SHELL,Operating,,2014-02-10 19:05:35,,2017-02-02 10:15:39,TRUE,,,,
337,338,PEDDIE AUTOMOTIVE aka TREE TOP AUTO BODY,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,FALSE,,,,
338,339,"""""""H"""" MARKET""",Operating,,2014-02-10 19:05:35,,2017-02-02 10:15:39,FALSE,,,,
339,340,OLD CENTRAL RECEIVING FACILITY,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,TRUE,,,,
340,341,"""White River Unified School District #20, Bus Barn""",Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,TRUE,,,,
341,342,CARRIZO SERVICE STATION,Operating,,2014-02-10 19:05:35,,2017-02-02 10:15:39,TRUE,,,,
342,343,SANDIA OIL NAVAJO CONOCO (OLD FINA STATION),Operating,,2014-02-10 19:05:35,,2017-02-02 10:15:39,FALSE,,,,
343,344,McGEE TRADERS aka PINON TRADING POST (UNION 76),Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,FALSE,,,,
344,345,BILL WALLACE CHEVRON STATION (SELLS DISTRICT),Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,FALSE,,,,
345,346,TOHONO NATION MOTOR POOL aka SELLS TRIBAL GARAGE,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,TRUE,,,,
346,347,RED ROCK TRADING POST - #524,Operating,,2014-02-10 19:05:35,,2017-02-02 10:15:39,FALSE,,,,
347,348,FORMER UNOCAL STATION/BULK PLANT,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,TRUE,,,,
348,349,RENO-SPARKS INDIAN COLONY,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,TRUE,,,,
349,350,"""SECAKUKU UNION 76, AKA SECOND MESA STORE""",Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,TRUE,,,,
350,351,PWH TEXACO aka HONANIS AUTO REPAIR AND TOWING aka PWH FOOD AND AUTO CENTER,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,TRUE,,,,
351,352,BIA - HOPI POLICE DEPT,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,FALSE,,,,
352,353,SAN CARLOS LAKE STORE (SODA CANYON COMPLEX),Temporary Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,TRUE,,,,
353,354,BIA - PUEBLO PINTADO SCHOOL,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,FALSE,,,,
354,355,BIA - OJO ENCINO DAY SCHOOL,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,FALSE,,,,
355,823,Red Mesa Trading Comp.,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:40,,,,,
356,356,ONE HORSE STATION,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,TRUE,,,,
357,357,BABY ROCKS T.P. aka COMMERCIAL CENTER,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,TRUE,,,,
358,358,"RED MESA #508 aka LOWER GREASEWOOD TRADING POST
Facility back in operation 12/26/2018",Operating,,2014-02-10 19:05:35,RJAMISON,2019-04-04 18:01:40,FALSE,,,,
359,359,RED MESA SCHOOL,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,FALSE,,,,
360,360,ARIZONA PUBLIC SERVICE - MOENKOPI SUBSTATION,Permanent Closed,,2014-02-10 19:05:35,,2017-02-02 10:15:39,FALSE,,,,
361,361,"""HOOPA ROAD DEPT. aka BIA FACILITIES, WILDFIRE""",Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:39,TRUE,,,,
362,362,ULTRAMAR #667,Operating,,2014-02-10 19:05:36,,2017-02-02 10:15:39,FALSE,,,,
363,363,ALAMO TRADING POST,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:39,FALSE,,,,
364,364,SPEEDY'S  110 (former EL CAPITAN TEXACO),Permanent Closed,,2014-02-10 19:05:36,RJAMISON,2017-03-24 14:24:10,FALSE,,,,
365,365,BILL WOLD LOGGING CO.,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:39,FALSE,,,,
366,366,LA JOLLA TRADING POST,Operating,,2014-02-10 19:05:36,,2017-02-02 10:15:39,TRUE,,,,
367,367,CHESTER MACINTOSH aka LEWIS UNION 76,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:39,FALSE,,,,
368,368,COVERED WELLS  MISSION SITE,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:39,FALSE,,,,
369,369,PISINEMO VILLAGE CHURCH,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:39,FALSE,,,,
370,370,AK-CHIN AIRPORT,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:39,TRUE,,,,
371,371,ALL-IN-ONE TEXACO,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:39,FALSE,,,,
372,372,GILA RIVER DEPT PUBLIC WORKS MAINTENANCE YARD aka GILA RIVER CAREER CENTER,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:39,FALSE,,,,
373,373,GIANT #2254,Operating,,2014-02-10 19:05:36,,2017-02-02 10:15:39,FALSE,,,,
374,374,CROWNPOINT TRADING POST  - RED MESA,Operating,,2014-02-10 19:05:36,,2017-02-02 10:15:39,FALSE,,,,
375,375,PERIDOT MARKETING BUILDING,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:39,FALSE,,,,
376,376,Mount Turnbull Apache Market,Operating,,2014-02-10 19:05:36,,2017-02-02 10:15:39,TRUE,,,,
377,377,OLD PERIDOT aka RUMPKE STORE,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:39,FALSE,,,,
378,378,WHEECH STORE,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:39,FALSE,Y,,,
379,379,SENECA LAKE RESORT,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:39,TRUE,,,,
380,380,BIA IRRIGATION FACILITY YARD,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:39,FALSE,,,,
381,381,C.R.I.T. AUTO SHOP,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:39,TRUE,,,,
382,382,"""MORGAN SERVICE STATION, KINLICHEE""",Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:39,FALSE,,,,
383,383,BALDWIN SERVICE STATION aka MCCRAY'S aka MCCARY'S,Permanent Closed,,2014-02-10 19:05:36,RJAMISON,2017-06-21 14:35:58,TRUE,,,,
384,384,THE NIXON STORE,Operating,,2014-02-10 19:05:36,,2017-02-02 10:15:39,FALSE,,,,
385,385,LAZY 7 GAS,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:39,FALSE,,,,
386,386,ADOT - INDIAN PINE MAINTENANCE FACILITY,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:39,FALSE,,,,
387,387,WHITERIVER ELEMENTARY SCHOOL,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:39,TRUE,,,,
388,388,BIA - Road Shop,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:39,FALSE,,,,
389,389,FORT APACHE TIMBER COMPANY CIBECUE,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:39,TRUE,,,,
390,390,OWYHEE COMMUNITY HEALTH FACILITY aka NEW HOSPITAL,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:39,FALSE,,,,
391,391,BIA FACILITIES YARD,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:39,FALSE,,,,
392,392,AK CHIN POLICE STATION,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:39,TRUE,,,,
393,393,TWIN PALMS RESORT,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:39,FALSE,,,,
394,394,LOST LAKE RESORT,Temporary Closed,,2014-02-10 19:05:36,BOJHA,2022-06-25 15:57:08,FALSE,,,,
395,395,CALMAT / INDUSTRIAL ASPHALT,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:39,FALSE,,,,
396,396,LITTLEWATER EXPRESS #522 aka TOCITO T.P.,Operating,,2014-02-10 19:05:36,,2017-02-02 10:15:39,FALSE,,,,
397,397,NAVAJO FLEET MANAGEMENT,Operating,,2014-02-10 19:05:36,,2017-02-02 10:15:39,TRUE,,,,
398,398,MANY FARMS TRADING POST,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:39,FALSE,Y,,,
399,399,BIDAHOCHEE TRADING POST,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:39,FALSE,,,,
400,400,NAVAJO AGRICULTURAL PRODUCTS INDUSTRY,Permanent Closed,,2014-02-10 19:05:36,RJAMISON,2017-06-21 14:36:35,TRUE,Y,,,
401,401,CROSSROADS TRADING POST #713,Operating,,2014-02-10 19:05:36,,2017-02-02 10:15:39,FALSE,,,,
402,402,TSEGI TRADING POST,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:40,FALSE,,,,
403,403,CHUSKA TRADING POST,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:40,FALSE,,,,
404,404,TWIN LAKES TRADING POST,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:40,FALSE,,,,
405,405,TOHATCHI TRADING POST,Permanent Closed,,2014-02-10 19:05:36,,2017-02-02 10:15:40,FALSE,Y,,,
