tribe_id,region_id,epa_internal_id,current_name,old_ustrac_name,current_name_start_date,current_name_end_date,bia_code,bia_recognized_indicator,created_by,created_date,updated_by,updated_date,trustd_custom_tribe_name
197,7,100000237.0,"Red Lake Band of Chippewa Indians, Minnesota",,2002-07-12 00:00:00,,409,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:02,
198,7,100000249.0,Saginaw Chippewa Indian Tribe of Michigan,,2002-07-12 00:00:00,,472,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:02,
199,7,100000250.0,St. Croix Chippewa Indians of Wisconsin,,2002-07-12 00:00:00,,436,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:02,
200,7,100000263.0,"Sault Ste. Marie Tribe of Chippewa Indians, Michigan",,2013-05-06 00:00:00,,469,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:02,
201,7,100000269.0,Shakopee Mdewakanton Sioux Community of Minnesota,,2002-07-12 00:00:00,,411,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:02,
202,7,100000284.0,"Sokaogon Chippewa Community, Wisconsin",,2002-07-12 00:00:00,,437,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:02,
203,7,100000290.0,"Stockbridge Munsee Community, Wisconsin",,2002-07-12 00:00:00,,438,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:02,
204,7,100000316.0,"Upper Sioux Community, Minnesota",,2002-07-12 00:00:00,,401,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:02,
205,8,100000001.0,Absentee-Shawnee Tribe of Indians of Oklahoma,,1982-11-24 00:00:00,,820,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,
206,8,100000004.0,Alabama-Coushatta Tribe of Texas,,2012-08-10 00:00:00,,830,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,
207,8,100000005.0,Alabama-Quassarte Tribal Town,,2012-08-10 00:00:00,,901,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,
208,8,100000007.0,Apache Tribe of Oklahoma,,1000-01-01 00:00:00,,809,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,
209,8,100000027.0,Caddo Nation of Oklahoma,,2003-12-05 00:00:00,,806,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,
210,8,100000038.0,Cherokee Nation,,2012-08-10 00:00:00,,905,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,
211,8,100000039.0,"Cheyenne and Arapaho Tribes, Oklahoma",,2008-04-04 00:00:00,,801,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,
212,8,100000041.0,The Chickasaw Nation,,2013-05-06 00:00:00,,906,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,
213,8,100000044.0,Chitimacha Tribe of Louisiana,,1000-01-01 00:00:00,,970,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,
214,8,100000045.0,The Choctaw Nation of Oklahoma,,2013-05-06 00:00:00,,907,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,
215,8,100000046.0,"Citizen Potawatomi Nation, Oklahoma",,1996-11-13 00:00:00,,821,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,
216,8,100000052.0,"Comanche Nation, Oklahoma",,2002-07-12 00:00:00,,808,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,
217,8,100000065.0,Coushatta Tribe of Louisiana,,1000-01-01 00:00:00,,971,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,
218,8,100000072.0,"Delaware Nation, Oklahoma",,2000-03-03 00:00:00,,807,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,
219,8,100000073.0,Delaware Tribe of Indians,,2012-08-10 00:00:00,,816,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,
220,8,100000077.0,Eastern Shawnee Tribe of Oklahoma,,1000-01-01 00:00:00,,921,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,
221,8,100000092.0,Fort Sill Apache Tribe of Oklahoma,,1000-01-01 00:00:00,,803,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,
222,8,100000112.0,Iowa Tribe of Oklahoma,,1000-01-01 00:00:00,,822,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,
223,8,100000116.0,Jena Band of Choctaw Indians,,2012-08-10 00:00:00,,034,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,
224,8,100000117.0,"Jicarilla Apache Nation, New Mexico",,2002-07-12 00:00:00,,701,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,
225,8,100000122.0,"Kaw Nation, Oklahoma",,1996-11-13 00:00:00,,810,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,
226,8,100000123.0,Santo Domingo Pueblo,,2010-10-01 00:00:00,,717,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,Pueblo of Santo Domingo
227,8,100000125.0,Kialegee Tribal Town,,2012-08-10 00:00:00,,902,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,
228,8,100000127.0,Kickapoo Tribe of Oklahoma,,1993-10-21 00:00:00,,823,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,
229,8,100000128.0,Kickapoo Traditional Tribe of Texas,,1993-10-21 00:00:00,,826,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,
230,8,100000129.0,Kiowa Indian Tribe of Oklahoma,,1982-11-24 00:00:00,,802,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,
231,8,100000157.0,"Mescalero Apache Tribe of the Mescalero Reservation, New Mexico",,1982-11-24 00:00:00,,702,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,
232,8,100000158.0,Miami Tribe of Oklahoma,,1000-01-01 00:00:00,,925,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,
233,8,100000164.0,Modoc Nation,,2020-01-30 00:00:00,,927,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,
234,8,100000169.0,The Muscogee (Creek) Nation,,2012-08-10 00:00:00,,908,1.0,,2020-06-27 10:25:27,,2023-07-21 03:00:03,
694,10,100000390.0,Curyung Tribal Council,,1997-10-23 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
695,10,100000391.0,Native Village of Deering,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
696,10,100000392.0,Native Village of Diomede (aka Inalik),,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
697,10,100000393.0,Village of Dot Lake,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
698,10,100000394.0,Douglas Indian Association,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
699,10,100000395.0,Native Village of Eagle,,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
700,10,100000396.0,Native Village of Eek,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
701,10,100000397.0,Egegik Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
702,10,100000398.0,Eklutna Native Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
703,10,100000399.0,Native Village of Ekuk,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
704,10,100000400.0,Native Village of Ekwok,,2015-01-14 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
705,10,100000401.0,Native Village of Elim,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
706,10,100000402.0,Emmonak Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
707,10,100000403.0,Evansville Village (aka Bettles Field),,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
708,10,100000404.0,Native Village of Eyak (Cordova),,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
709,10,100000405.0,Native Village of False Pass,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
710,10,100000406.0,Native Village of Fort Yukon,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
711,10,100000407.0,Native Village of Gakona,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
712,10,100000408.0,Galena Village (aka Louden Village),,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
713,10,100000409.0,Native Village of Gambell,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
714,10,100000410.0,Native Village of Georgetown,,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
715,10,100000411.0,Native Village of Goodnews Bay,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
716,10,100000412.0,Organized Village of Grayling (aka Holikachuk),,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
717,10,100000413.0,Gulkana Village Council,,2018-07-23 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
718,10,100000414.0,Native Village of Hamilton,,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
719,10,100000415.0,Healy Lake Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
720,10,100000416.0,Holy Cross Tribe,,2019-02-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
721,10,100000417.0,Hoonah Indian Association,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
722,10,100000418.0,Native Village of Hooper Bay,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
723,10,100000419.0,Hughes Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
724,10,100000420.0,Huslia Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
725,10,100000421.0,Hydaburg Cooperative Association,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
726,10,100000422.0,Igiugig Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
727,10,100000423.0,Village of Iliamna,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
728,10,100000424.0,Inupiat Community of the Arctic Slope,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
729,10,100000425.0,Iqugmiut Traditional Council,,2020-01-30 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
730,10,100000426.0,Ivanof Bay Tribe,,2016-05-04 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
731,10,100000427.0,Kaguyak Village,,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
732,10,100000428.0,Organized Village of Kake,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
733,10,100000429.0,Kaktovik Village (aka Barter Island),,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
734,10,100000430.0,Village of Kalskag,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
735,10,100000431.0,Village of Kaltag,,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
736,10,100000432.0,Native Village of Kanatak,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
737,10,100000433.0,Native Village of Karluk,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
738,10,100000434.0,Organized Village of Kasaan,,1988-12-29 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
739,10,100000435.0,Kasigluk Traditional Elders Council,,2005-11-25 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
740,10,100000436.0,Kenaitze Indian Tribe,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
741,10,100000437.0,Ketchikan Indian Community,,2021-01-29 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
742,10,100000438.0,Native Village of Kiana,,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
743,10,100000439.0,King Island Native Community,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
744,10,100000440.0,King Salmon Tribe,,2002-07-12 00:00:00,,,1.0,,2021-03-28 03:00:14,,,
745,10,100000441.0,Native Village of Kipnuk,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
746,10,100000442.0,Native Village of Kivalina,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
747,10,100000443.0,Klawock Cooperative Association,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
748,10,100000444.0,Native Village of Kluti Kaah (aka Copper Center),,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
749,10,100000445.0,Knik Tribe,,1995-02-16 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
750,10,100000446.0,Native Village of Kobuk,,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
751,10,100000447.0,Kokhanok Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
752,10,100000448.0,Native Village of Kongiganak,,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
753,10,100000449.0,Village of Kotlik,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
754,10,100000450.0,Native Village of Kotzebue,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
755,10,100000451.0,Native Village of Koyuk,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
756,10,100000452.0,Koyukuk Native Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
757,10,100000453.0,Organized Village of Kwethluk,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:14,,,
758,10,100000454.0,Native Village of Kwigillingok,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
759,10,100000455.0,Native Village of Kwinhagak (aka Quinhagak),,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
760,10,100000456.0,Native Village of Larsen Bay,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
761,10,100000457.0,Levelock Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
762,10,100000458.0,Lime Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
763,10,100000459.0,Village of Lower Kalskag,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
764,10,100000460.0,Manley Hot Springs Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
765,10,100000461.0,Manokotak Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
766,10,100000462.0,Native Village of Marshall (aka Fortuna Ledge),,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
767,10,100000463.0,Native Village of Mary's Igloo,,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
768,10,100000464.0,McGrath Native Village,,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
769,10,100000465.0,Native Village of Mekoryuk,,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
770,10,100000466.0,Mentasta Traditional Council,,1997-10-23 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
771,10,100000467.0,"Metlakatla Indian Community, Annette Island Reserve",,1988-12-29 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
772,10,100000468.0,Native Village of Minto,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
773,10,100000469.0,Naknek Native Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
774,10,100000470.0,Native Village of Nanwalek (aka English Bay),,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
775,10,100000471.0,Native Village of Napaimute,,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
776,10,100000472.0,Native Village of Napakiak,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
777,10,100000473.0,Native Village of Napaskiak,,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
778,10,100000474.0,Native Village of Nelson Lagoon,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
779,10,100000475.0,Nenana Native Association,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
780,10,100000476.0,New Koliganek Village Council,,1997-10-23 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
781,10,100000477.0,New Stuyahok Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
782,10,100000478.0,Newhalen Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
783,10,100000479.0,Newtok Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
784,10,100000480.0,Native Village of Nightmute,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
785,10,100000481.0,Nikolai Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
786,10,100000482.0,Native Village of Nikolski,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
787,10,100000483.0,Ninilchik Village,,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
788,10,100000484.0,Native Village of Noatak,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
789,10,100000485.0,Nome Eskimo Community,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
790,10,100000486.0,Nondalton Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
791,10,100000487.0,Noorvik Native Community,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
792,10,100000488.0,Northway Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
793,10,100000489.0,Native Village of Nuiqsut (aka Nooiksut),,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
794,10,100000490.0,Nulato Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
795,10,100000491.0,Nunakauyarmiut Tribe,,2000-03-03 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
901,10,,,,,,,,MHENDRIX,2021-11-05 17:28:04,,,"United Tribes Technical College (Jointly operated by: Three Affiliated Tribes of Fort Berthold, the Spirit Lake Tribe, the Sisseton-Wahpeton Oyate, the Standing Rock Sioux Tribe, and the Turtle Mountain Band of Chippewa Indians)"
413,11,100000391.0,Native Village of Deering,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
414,11,100000392.0,Native Village of Diomede (a.k.a. Inalik),,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
415,11,100000393.0,Village of Dot Lake,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
416,11,100000394.0,Douglas Indian Association,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
417,11,100000395.0,Native Village of Eagle,,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
418,11,100000396.0,Native Village of Eek,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
419,11,100000397.0,Egegik Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
420,11,100000398.0,Eklutna Native Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
421,11,100000399.0,Native Village of Ekuk,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
422,11,100000400.0,Native Village of Ekwok,,2015-01-14 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
423,11,100000401.0,Native Village of Elim,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
424,11,100000402.0,Emmonak Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
425,11,100000403.0,Evansville Village (a.k.a. Bettles Field),,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
426,11,100000404.0,Native Village of Eyak (Cordova),,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
427,11,100000405.0,Native Village of False Pass,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
428,11,100000406.0,Native Village of Fort Yukon,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
429,11,100000407.0,Native Village of Gakona,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
430,11,100000408.0,Galena Village (a.k.a. Louden Village),,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
431,11,100000409.0,Native Village of Gambell,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
432,11,100000410.0,Native Village of Georgetown,,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
433,11,100000411.0,Native Village of Goodnews Bay,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
434,11,100000412.0,Organized Village of Grayling (a.k.a. Holikachuk),,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
435,11,100000413.0,Gulkana Village Council,,2018-07-23 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
436,11,100000414.0,Native Village of Hamilton,,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
437,11,100000415.0,Healy Lake Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
438,11,100000416.0,Holy Cross Tribe,,2019-02-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
439,11,100000417.0,Hoonah Indian Association,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
440,11,100000418.0,Native Village of Hooper Bay,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
441,11,100000419.0,Hughes Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
442,11,100000420.0,Huslia Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
443,11,100000421.0,Hydaburg Cooperative Association,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
444,11,100000422.0,Igiugig Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
445,11,100000423.0,Village of Iliamna,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
446,11,100000424.0,Inupiat Community of the Arctic Slope,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
447,11,100000425.0,Iqugmiut Traditional Council,,2020-01-30 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
448,11,100000426.0,Ivanof Bay Tribe,,2016-05-04 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
449,11,100000427.0,Kaguyak Village,,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
450,11,100000428.0,Organized Village of Kake,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
451,11,100000429.0,Kaktovik Village (a.k.a. Barter Island),,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
452,11,100000430.0,Village of Kalskag,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
453,11,100000431.0,Village of Kaltag,,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
454,11,100000432.0,Native Village of Kanatak,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
455,11,100000433.0,Native Village of Karluk,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
456,11,100000434.0,Organized Village of Kasaan,,1988-12-29 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
457,11,100000435.0,Kasigluk Traditional Elders Council,,2005-11-25 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
458,11,100000436.0,Kenaitze Indian Tribe,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
459,11,100000437.0,Ketchikan Indian Community,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
460,11,100000438.0,Native Village of Kiana,,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
461,11,100000439.0,King Island Native Community,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
462,11,100000440.0,King Salmon Tribe,,2002-07-12 00:00:00,,,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
463,11,100000441.0,Native Village of Kipnuk,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
464,11,100000442.0,Native Village of Kivalina,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
465,11,100000443.0,Klawock Cooperative Association,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
466,11,100000444.0,Native Village of Kluti Kaah (a.k.a. Copper Center),,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
467,11,100000445.0,Knik Tribe,,1995-02-16 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
468,11,100000446.0,Native Village of Kobuk,,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
469,11,100000447.0,Kokhanok Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
470,11,100000448.0,Native Village of Kongiganak,,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
471,11,100000449.0,Village of Kotlik,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
472,11,100000450.0,Native Village of Kotzebue,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
473,11,100000451.0,Native Village of Koyuk,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
