ut_facility_owner_hist_id,facility_id,start_date,end_date,date_observed,created_by,created_date,updated_by,updated_date,responsible_entity_id,entity_contact_id,facility_owner_id_obs
373,373,,,2003-04-01 00:00:00,,2014-02-10 19:05:36,,2022-10-06 08:00:38,467,,71.0
374,374,,,2002-04-01 00:00:00,,2014-02-10 19:05:36,,2022-10-06 08:00:38,456,438.0,60.0
376,376,,,2001-05-03 00:00:00,,2014-02-10 19:05:36,,2022-10-06 08:00:38,555,528.0,159.0
379,379,,,2001-05-03 00:00:00,,2014-02-10 19:05:36,,2022-10-06 08:00:38,555,528.0,159.0
380,380,,,2000-02-03 00:00:00,,2014-02-10 19:05:36,,2022-10-06 08:00:38,625,595.0,229.0
382,382,,,1999-03-31 00:00:00,,2014-02-10 19:05:36,,2022-10-06 08:00:38,626,596.0,230.0
385,385,,,1999-04-01 00:00:00,,2014-02-10 19:05:36,,2022-10-06 08:00:38,628,598.0,232.0
386,386,,,1997-05-20 00:00:00,,2014-02-10 19:05:36,,2022-10-06 08:00:38,401,392.0,5.0
390,390,,,2001-05-07 00:00:00,,2014-02-10 19:05:36,,2022-10-06 08:00:38,630,600.0,234.0
391,391,,,2001-02-06 00:00:00,,2014-02-10 19:05:36,,2022-10-06 08:00:38,502,,106.0
393,393,,,1999-06-01 00:00:00,,2014-02-10 19:05:36,,2022-10-06 08:00:38,631,,235.0
395,395,,,1999-06-21 00:00:00,,2014-02-10 19:05:36,,2022-10-06 08:00:38,633,602.0,237.0
396,396,,,2006-10-16 00:00:00,,2014-02-10 19:05:36,,2022-10-06 08:00:38,634,,238.0
397,397,,,2002-10-07 00:00:00,,2014-02-10 19:05:36,,2022-10-06 08:00:38,445,431.0,49.0
401,401,,,2008-03-07 00:00:00,,2014-02-10 19:05:36,,2022-10-06 08:00:38,636,,240.0
403,403,,,1999-06-23 00:00:00,,2014-02-10 19:05:36,,2022-10-06 08:00:38,638,605.0,242.0
404,404,,,1999-06-23 00:00:00,,2014-02-10 19:05:36,,2022-10-06 08:00:38,639,,243.0
406,406,,,2001-04-25 00:00:00,,2014-02-10 19:05:36,,2022-10-06 08:00:38,641,,245.0
407,407,,,1999-06-23 00:00:00,,2014-02-10 19:05:36,,2022-10-06 08:00:38,642,,246.0
409,409,,,1999-06-23 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,644,,248.0
410,410,,,1999-06-28 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,645,606.0,249.0
412,412,,,1999-06-28 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,647,608.0,251.0
413,413,,,2000-05-09 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,460,442.0,64.0
414,414,,,1999-11-19 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,544,,148.0
416,416,,,1999-06-30 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,649,610.0,253.0
417,417,,,1998-07-23 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,497,473.0,101.0
419,419,,,1999-07-02 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,651,612.0,255.0
420,420,,,1999-07-02 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,652,613.0,256.0
421,421,,,2000-04-17 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,525,500.0,129.0
423,423,,,1997-12-03 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,654,,258.0
426,426,,,1999-03-31 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,583,555.0,187.0
427,427,,,1999-07-07 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,657,,261.0
428,428,,,1999-07-07 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,658,,262.0
429,429,,,1999-07-08 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,564,537.0,168.0
432,432,,,1999-07-15 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,660,617.0,264.0
433,433,,,1999-07-15 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,661,618.0,265.0
436,436,,,1999-07-19 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,443,429.0,47.0
437,437,,,1998-02-26 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,485,462.0,89.0
438,438,,,1999-11-19 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,663,,267.0
443,443,,,1998-02-12 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,527,502.0,131.0
444,444,,,1999-07-21 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,666,622.0,270.0
446,446,,,1999-07-21 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,668,624.0,272.0
448,448,,,2002-10-07 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,445,431.0,49.0
449,449,,,1999-08-02 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,670,,274.0
450,450,,,1997-05-20 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,401,392.0,5.0
451,451,,,1999-08-03 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,671,,275.0
452,452,,,1999-08-03 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,672,,276.0
454,454,,,1999-08-03 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,674,,278.0
455,455,,,2000-01-18 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,629,599.0,233.0
457,457,,,1999-08-09 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,675,627.0,279.0
458,458,,,1997-05-20 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,401,392.0,5.0
459,459,,,1999-08-13 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,676,,280.0
460,460,,,1998-07-27 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,400,391.0,4.0
461,461,,,1999-09-13 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,677,628.0,281.0
462,462,,,1998-01-27 00:00:00,,2014-02-10 19:05:37,,2022-10-06 08:00:38,598,570.0,202.0
464,464,,,1999-09-30 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,679,630.0,283.0
465,465,,,1999-09-30 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,679,630.0,283.0
467,467,,,2002-04-01 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,681,631.0,285.0
468,468,,,2002-04-01 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,681,631.0,285.0
471,471,,,1999-10-06 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,682,632.0,286.0
473,473,,,1999-10-06 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,684,,288.0
474,474,,,1999-10-06 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,685,634.0,289.0
476,476,,,1999-10-06 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,687,636.0,291.0
478,478,,,1999-10-07 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,689,,293.0
479,479,,,1999-10-07 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,690,638.0,294.0
482,482,,,2000-10-25 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,563,536.0,167.0
483,483,,,1999-10-20 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,692,,296.0
486,486,,,1999-03-23 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,506,481.0,110.0
488,488,,,1999-11-16 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,694,641.0,298.0
489,489,,,1999-11-16 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,695,642.0,299.0
491,491,,,1999-11-18 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,697,,301.0
492,492,,,1998-11-30 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,616,587.0,220.0
493,493,,,1999-11-18 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,698,,302.0
494,494,,,2002-10-07 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,445,431.0,49.0
496,496,,,1999-11-19 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,544,,148.0
497,497,,,1999-07-08 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,564,537.0,168.0
498,498,,,1999-11-22 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,700,,304.0
503,503,,,1999-11-23 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,701,,305.0
505,505,,,1999-11-24 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,703,,307.0
506,506,,,1999-11-24 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,704,,308.0
508,508,,,1999-11-24 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,706,,310.0
509,509,,,1998-07-27 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,400,391.0,4.0
510,510,,,2000-10-25 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,563,536.0,167.0
511,511,,,1998-02-26 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,485,462.0,89.0
513,513,,,2000-10-25 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,563,536.0,167.0
515,515,,,1999-12-09 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,708,,312.0
517,517,,,2000-01-13 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,710,,314.0
518,518,,,2003-08-13 00:00:00,,2014-02-10 19:05:38,,2022-10-06 08:00:38,420,411.0,24.0
520,520,,,2000-01-13 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,712,,316.0
521,521,,,2002-10-07 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,445,431.0,49.0
522,522,,,2002-10-07 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,445,431.0,49.0
524,524,,,1998-02-26 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,485,462.0,89.0
525,525,,,2000-01-21 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,713,,317.0
526,526,,,2000-01-24 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,444,430.0,48.0
528,528,,,2000-01-25 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,715,,319.0
530,530,,,1998-07-20 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,409,400.0,13.0
532,532,,,2000-02-03 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,625,595.0,229.0
535,535,,,2000-02-07 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,718,645.0,322.0
537,537,,,2000-03-02 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,720,,324.0
538,538,,,2000-03-09 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,721,,325.0
539,539,,,2002-10-07 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,445,431.0,49.0
541,541,,,1998-10-22 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,614,585.0,218.0
543,543,,,2000-03-23 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,723,,327.0
544,544,,,2000-10-25 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,563,536.0,167.0
547,547,,,2002-10-07 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,445,431.0,49.0
550,550,,,2000-04-27 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,448,433.0,52.0
551,551,,,2002-10-07 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,445,431.0,49.0
552,552,,,2000-04-17 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,724,647.0,328.0
553,553,,,2002-10-07 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,445,431.0,49.0
555,555,,,2000-04-17 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,525,500.0,129.0
556,556,,,2000-04-17 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,525,500.0,129.0
557,557,,,1999-10-20 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,397,,1.0
559,559,,,2000-04-18 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,725,,329.0
560,560,,,2002-10-08 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,428,419.0,32.0
561,561,,,2002-10-08 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,428,419.0,32.0
563,563,,,2002-10-08 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,428,419.0,32.0
564,564,,,2002-10-08 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,428,419.0,32.0
566,566,,,2000-04-27 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,726,,330.0
568,568,,,2000-04-27 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,464,,68.0
569,569,,,2000-04-27 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,728,,332.0
571,571,,,2000-04-27 00:00:00,,2014-02-10 19:05:39,,2022-10-06 08:00:38,448,433.0,52.0
572,572,,,2000-04-27 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,448,433.0,52.0
573,573,,,2000-04-17 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,525,500.0,129.0
574,574,,,1998-10-22 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,614,585.0,218.0
575,575,,,2000-04-28 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,729,,333.0
580,580,,,1998-10-22 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,614,585.0,218.0
581,581,,,2003-08-14 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,733,648.0,337.0
582,582,,,2000-05-01 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,493,,97.0
583,583,,,2002-10-07 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,445,431.0,49.0
584,584,,,2000-05-02 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,734,,338.0
585,585,,,2002-10-07 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,445,431.0,49.0
586,586,,,2002-10-07 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,445,431.0,49.0
588,588,,,2002-10-07 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,445,431.0,49.0
589,589,,,2002-10-07 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,445,431.0,49.0
590,590,,,2002-10-07 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,445,431.0,49.0
591,591,,,2002-10-07 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,445,431.0,49.0
592,592,,,2002-10-07 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,445,431.0,49.0
594,594,,,2002-10-07 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,445,431.0,49.0
595,595,,,2000-05-23 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,736,649.0,340.0
596,596,,,2002-10-08 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,428,419.0,32.0
597,597,,,2000-06-07 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,737,,341.0
599,599,,,2002-10-07 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,445,431.0,49.0
600,600,,,1998-01-27 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,602,574.0,206.0
601,601,,,2002-10-07 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,445,431.0,49.0
602,602,,,2000-06-19 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,739,650.0,343.0
604,604,,,2002-10-07 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,445,431.0,49.0
605,605,,,1997-06-08 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,425,416.0,29.0
606,606,,,2000-07-03 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,741,,345.0
610,610,,,1998-07-27 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,400,391.0,4.0
611,611,,,2002-10-08 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,428,419.0,32.0
612,612,,,2002-10-07 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,445,431.0,49.0
613,613,,,1998-07-27 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,400,391.0,4.0
614,614,,,1997-05-20 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,401,392.0,5.0
615,615,,,1997-05-20 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,401,392.0,5.0
616,616,,,2002-04-01 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,681,631.0,285.0
617,617,,,2002-04-01 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,681,631.0,285.0
618,618,,,2002-04-01 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,681,631.0,285.0
620,620,,,2002-10-07 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,445,431.0,49.0
621,621,,,2000-10-25 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,563,536.0,167.0
622,622,,,1998-08-12 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,412,403.0,16.0
623,623,,,2001-10-15 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,465,445.0,69.0
624,624,,,2002-10-17 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,418,409.0,22.0
625,625,,,1999-03-31 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,583,555.0,187.0
626,626,,,2002-10-07 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,445,431.0,49.0
627,627,,,2002-10-07 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,445,431.0,49.0
628,628,,,2002-10-08 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,428,419.0,32.0
629,629,,,2001-01-22 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,744,,348.0
630,630,,,2006-02-03 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,745,,349.0
631,631,,,1997-10-21 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,431,422.0,35.0
633,633,,,2001-12-26 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,505,480.0,109.0
634,634,,,2001-02-12 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,746,651.0,350.0
635,635,,,2001-01-17 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,399,390.0,3.0
636,636,,,1999-11-19 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,544,,148.0
637,637,,,2001-04-25 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,747,,351.0
638,638,,,1998-07-20 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,450,434.0,54.0
639,639,,,2001-04-27 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,748,,352.0
640,640,,,2001-04-27 00:00:00,,2014-02-10 19:05:40,,2022-10-06 08:00:38,749,,353.0
641,641,,,2001-04-27 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,750,,354.0
643,643,,,2002-03-27 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,752,,356.0
644,644,,,2001-05-07 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,753,,357.0
645,645,,,1998-07-20 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,754,652.0,358.0
646,646,,,2001-12-26 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,505,480.0,109.0
647,647,,,2001-11-06 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,755,,359.0
648,648,,,2001-05-31 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,756,653.0,360.0
649,649,,2022-07-11 00:00:00,2002-10-17 00:00:00,,2014-02-10 19:05:41,LBRANDT,2022-10-06 14:24:55,418,409.0,22.0
650,650,,,2001-11-14 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,757,654.0,361.0
651,651,,,2002-08-20 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,758,,362.0
653,653,,,1998-01-27 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,603,575.0,207.0
654,654,,,1998-01-27 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,603,575.0,207.0
655,655,,,2002-08-19 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,760,656.0,364.0
656,656,,2020-03-18 00:00:00,2002-08-20 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,761,657.0,365.0
657,657,,,2002-08-20 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,762,658.0,366.0
658,658,,,2002-08-20 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,763,659.0,367.0
659,659,,,2002-04-01 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,764,660.0,368.0
660,660,,,2002-04-24 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,765,,369.0
661,661,,,2000-05-09 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,460,442.0,64.0
662,662,,,2002-09-20 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,766,661.0,370.0
663,663,,,1998-07-27 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,400,391.0,4.0
664,664,,,1997-08-14 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,459,441.0,63.0
665,665,,,2003-07-17 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,767,,371.0
667,667,,,2004-02-26 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,768,662.0,372.0
668,668,,,1998-07-20 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,473,451.0,77.0
669,669,,,2003-06-18 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,769,663.0,373.0
670,670,,,2003-07-01 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,770,664.0,374.0
671,671,,,2003-07-14 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,771,,375.0
672,672,,,1998-10-22 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,614,585.0,218.0
673,673,,,2003-09-08 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,772,,376.0
674,674,2015-01-01,,2020-09-28 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,679,1221.0,283.0
675,675,,,2004-04-06 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,773,,377.0
676,676,,,1998-10-22 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,497,473.0,101.0
677,677,,,2002-01-10 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,539,513.0,143.0
679,679,,,2004-05-25 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,774,,378.0
680,680,,,1999-09-30 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,679,630.0,283.0
681,681,,,1998-01-05 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,775,665.0,379.0
682,682,,,2001-12-28 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,538,512.0,142.0
683,683,,,2002-10-07 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,445,431.0,49.0
684,684,,,2004-11-05 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,776,,380.0
685,685,,,2004-11-22 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,777,,381.0
686,686,,,2005-01-10 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,402,393.0,6.0
687,687,,,2005-01-10 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,402,393.0,6.0
688,688,,,2005-01-10 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,402,393.0,6.0
689,689,,,2005-01-10 00:00:00,,2014-02-10 19:05:41,,2022-10-06 08:00:38,402,393.0,6.0
691,691,,,2002-10-07 00:00:00,,2014-02-10 19:05:42,,2022-10-06 08:00:38,445,431.0,49.0
692,692,,,2005-01-10 00:00:00,,2014-02-10 19:05:42,,2022-10-06 08:00:38,402,393.0,6.0
693,693,,,1997-06-03 00:00:00,,2014-02-10 19:05:42,,2022-10-06 08:00:38,411,402.0,15.0
694,694,,,2005-01-10 00:00:00,,2014-02-10 19:05:42,,2022-10-06 08:00:38,402,393.0,6.0
695,695,,,1998-01-23 00:00:00,,2014-02-10 19:05:42,,2022-10-06 08:00:38,778,666.0,382.0
696,696,,,2005-01-10 00:00:00,,2014-02-10 19:05:42,,2022-10-06 08:00:38,402,393.0,6.0
697,697,,,2005-01-10 00:00:00,,2014-02-10 19:05:42,,2022-10-06 08:00:38,402,393.0,6.0
698,698,,,2005-01-10 00:00:00,,2014-02-10 19:05:42,,2022-10-06 08:00:38,402,393.0,6.0
699,699,,,2005-01-10 00:00:00,,2014-02-10 19:05:42,,2022-10-06 08:00:38,402,393.0,6.0
700,700,,,2005-01-10 00:00:00,,2014-02-10 19:05:42,,2022-10-06 08:00:38,402,393.0,6.0
701,701,,,2005-01-10 00:00:00,,2014-02-10 19:05:42,,2022-10-06 08:00:38,402,393.0,6.0
702,702,,,2005-01-10 00:00:00,,2014-02-10 19:05:42,,2022-10-06 08:00:38,402,393.0,6.0
703,703,,,2005-01-10 00:00:00,,2014-02-10 19:05:42,,2022-10-06 08:00:38,402,393.0,6.0
704,704,,,2005-01-10 00:00:00,,2014-02-10 19:05:42,,2022-10-06 08:00:38,402,393.0,6.0
706,706,,,2000-08-10 00:00:00,,2014-02-10 19:05:42,,2022-10-06 08:00:38,779,667.0,383.0
707,707,,,2005-01-10 00:00:00,,2014-02-10 19:05:42,,2022-10-06 08:00:38,402,393.0,6.0
708,708,,,1998-01-23 00:00:00,,2014-02-10 19:05:42,,2022-10-06 08:00:38,778,666.0,382.0
709,709,,,2005-12-15 00:00:00,,2014-02-10 19:05:42,,2022-10-06 08:00:38,780,,384.0
710,710,,,2006-01-10 00:00:00,,2014-02-10 19:05:42,,2022-10-06 08:00:38,781,,385.0
711,711,,,2006-04-14 00:00:00,,2014-02-10 19:05:42,,2022-10-06 08:00:38,782,,386.0
712,712,,,2005-01-10 00:00:00,,2014-02-10 19:05:42,,2022-10-06 08:00:38,402,393.0,6.0
713,713,,,2007-08-09 00:00:00,,2014-02-10 19:05:42,,2022-10-06 08:00:38,783,,387.0
714,714,,,2007-09-17 00:00:00,,2014-02-10 19:05:42,,2022-10-06 08:00:38,784,,388.0
717,717,,,2007-12-10 00:00:00,,2014-02-10 19:05:42,,2022-10-06 08:00:38,787,,391.0
718,718,,,1997-08-13 00:00:00,,2014-02-10 19:05:42,,2022-10-06 08:00:38,402,393.0,6.0
